Subject,Included,Session,Item_ID,Item,Onset,Size,Value,Confidence,Match,Familiarity,Consumption_rate,RT1,RT2,Age,Years_in_UK,Grams,Energy,Fat,of_which_saturates,Carbohydrate,of_which_sugars,Fibre,Protein,Salt,Size1,Size2,Size3,Real_price,Assigned_price 
31,1,1,37,37_dairy_milk_fruit_and_nut_1.png,262.4,0.2316667,      NaN,NaN,4.5,3,3,3.7826,2.4495,36 Years Old,36 Years,110,495,26,14.5,55.5,54.5,1.3,8.3,0.2,19,8,1,£1.50 ,1.5
31,1,1,13,13_lindt_vanilla_1.png,266.3,0.2883333,      NaN,NaN,4.45,2,2,3.9995,1.8497,36 Years Old,36 Years,100,571,36,22,57,57,NA,4.8,0,9,19,1,£1.99 ,2
31,1,1,32,32_bakewell_slices_1.png,270.2,0.2566667,      NaN,NaN,4.9,3,2,4.2827,3.783,36 Years Old,36 Years,210,413,17.6,7.9,59.2,36.1,1,4.1,0.45,23,10,3,£1.11 ,1.5
31,1,1,58,58_picnic_1.png,274.4,0.03333333,      NaN,NaN,4.25,3,3,3.0494,3.0497,36 Years Old,36 Years,48.4,471,22,9.8,60,44,2.2,7.7,0.55,17,4,2,£0.25 ,0.7
31,1,1,8,8_skittles_wildberry_1.png,278.5,0.1983333,      NaN,NaN,4.9,3,2,2.1994,2.8995,36 Years Old,36 Years,174,404,4.2,2.3,91,90.2,NA,0,0.02,12,17,3,£0.97 ,1.5
31,1,1,4,4_smarties_1.png,283.1,0.1633333,      NaN,NaN,6,3,2,3.3328,3.833,36 Years Old,36 Years,38,462,18.4,10.5,68.8,63.4,0.9,4.8,0.15,11,2.5,2.5,£0.38 ,0.6
31,1,2,52,52_walkers_french_fries_1.png,2.9,        NaN,0.9466667,4.55,NaN,3,2,3.3581,1.8664,36 Years Old,36 Years,18,434,16,1.4,65,1.1,5,5,2.5,15,11,4,£0.18 ,0.65
31,1,2,59,59_sour_patch_kids_1.png,7,        NaN,1.066667,5.1,NaN,3,2,2.0328,2.5163,36 Years Old,36 Years,160,326,0.1,<_0.1,77,63,NA,2.8,0.03,14,19,2,£1.00 ,1.5
31,1,2,58,58_picnic_1.png,11.3,        NaN,0.8266667,5.3,NaN,3,3,1.3828,2.2329,36 Years Old,36 Years,48.4,471,22,9.8,60,44,2.2,7.7,0.55,17,4,2,£0.25 ,0.7
31,1,2,56,56_lindt_cremebrulee_1.png,15.4,        NaN,1.866667,3.8,NaN,2,1,3.9989,1.6495,36 Years Old,36 Years,150,585,40,25,50,46,,5.4,0.21,9,19,1,£2.50 ,2
31,1,2,24,24_wonderful_almonds_1.png,19.4,        NaN,1.693333,4.45,NaN,2,2,2.2827,2.133,36 Years Old,36 Years,115,616,52.1,4,10.3,4.9,NA,21.1,0.8,12,17,2,£2.29 ,1.75
31,1,2,32,32_bakewell_slices_1.png,23.7,        NaN,1.933333,5.4,NaN,3,2,4.6156,2.4497,36 Years Old,36 Years,210,413,17.6,7.9,59.2,36.1,1,4.1,0.45,23,10,3,£1.11 ,1.5
31,1,2,53,53_pombear_cheese_and_onion_1.png,28,        NaN,1.626667,4.35,NaN,3,2,3.9657,3.183,36 Years Old,36 Years,15,521,28,2.6,63,1.9,2.4,3.9,1.7,12,16,3,£0.24 ,0.8
31,1,2,42,42_bassetts_licorice_allsorts_1.png,32,        NaN,2.146667,5.25,NaN,3,3,4.7826,2.4496,36 Years Old,36 Years,190,380,4.2,3.5,79,62,NA,5.6,0.1,13,18,3,£1.00 ,1.5
31,1,2,6,6_nestle_aero_mint_1.png,36.1,        NaN,1.226667,3.8,NaN,3,2,2.4161,1.983,36 Years Old,36 Years,27,539,30.1,17.9,60.8,60,1.1,5.4,0.28,16,3,2,£0.38 ,0.7
31,1,2,8,8_skittles_wildberry_1.png,40,        NaN,1.32,NaN,5.4,3,2,3.0994,2.2496,36 Years Old,36 Years,174,404,4.2,2.3,91,90.2,NA,0,0.02,12,17,3,£0.97 ,1.5
31,1,2,28,28_hobnob_flapjack_1.png,44.5,        NaN,1.653333,NaN,4.5,2,2,4.2493,1.2664,36 Years Old,36 Years,34,443,17.8,8.9,61.9,34.7,4.9,6.2,0.52,12,3,1.5,£0.13 ,0.65
31,1,2,37,37_dairy_milk_fruit_and_nut_1.png,48.4,        NaN,1.68,NaN,3.95,3,3,2.5161,2.783,36 Years Old,36 Years,110,495,26,14.5,55.5,54.5,1.3,8.3,0.2,19,8,1,£1.50 ,1.5
31,1,2,51,51_maynards_winegums_1.png,52.6,        NaN,1.24,3.55,NaN,3,3,3.466,1.5997,36 Years Old,36 Years,190,329,0.2,0.2,76,57,NA,4.8,0.03,14,18,3,£1.48 ,1.5
31,1,2,15,15_hovis_crackers_1.png,56.7,        NaN,1.653333,5.45,NaN,2,2,3.5161,2.6497,36 Years Old,36 Years,150,447,17.9,8.1,58.4,6.1,6.1,10.2,2.5,12,8,7,£1.49 ,2
31,1,2,5,5_cadbury_wispa_1.png,61,        NaN,0.9733333,NaN,5.45,3,3,1.35,2.2828,36 Years Old,36 Years,30,550,34,21,52.5,52.5,1,7.3,0.23,13,3.5,2,£0.25 ,0.6
31,1,2,64,64_walkers_cheese_and_onion_1.png,64.9,        NaN,0.88,5.5,NaN,3,3,3.516,2.233,36 Years Old,36 Years,25,520,30.6,2.5,52.6,2.6,4.4,6.3,1.22,13,16,2.5,£0.25 ,0.7
31,1,2,34,34_milkyway_1.png,69,        NaN,0.88,5.05,NaN,3,2,2.1829,1.2329,36 Years Old,36 Years,21.5,447,15.8,7.8,71.9,65.1,NA,3.9,0.52,10,3,1.5,£0.21 ,0.55
31,1,2,46,46_toblerone_1.png,73.2,        NaN,1.893333,NaN,5.4,3,3,2.416,1.5332,36 Years Old,36 Years,150,535,29.5,18,60.5,59.5,2.2,5.6,0.15,28,4.5,4.5,£1.00 ,1
31,1,2,54,54_guylian_1.png,77.3,        NaN,2.306667,NaN,5.35,3,2,1.7661,2.5497,36 Years Old,36 Years,42,550,34,16,52,51,NA,7.6,0.21,9.5,9.5,3,£1.00 ,1.3
31,1,2,49,49_mccoys_salt_and_vinegar_crisps_1.png,81.2,        NaN,1.28,NaN,5.2,3,3,2.3829,2.9164,36 Years Old,36 Years,28.5,529,31,2.8,54,2.2,3.9,6.5,2,13,16,2.5,£0.28 ,0.8
31,1,2,19,19_peanuts_1.png,85.3,        NaN,1.36,NaN,5.3,3,3,2.5494,1.7329,36 Years Old,36 Years,90,614,51,8.1,5.6,5.1,8.5,30,1.3,11,16,2,£1.00 ,0.7
31,1,2,48,48_bg_dark_1.png,89.4,        NaN,2.106667,5.9,NaN,3,3,2.3829,1.3162,36 Years Old,36 Years,100,630,53.5,32,22.5,13.5,11.5,9.4,0.13,7,15,1,£2.00 ,2
31,1,2,14,14_bounty_1.png,93.3,        NaN,1.053333,NaN,4.35,3,3,1.066,1.0994,36 Years Old,36 Years,28.5,487,25.7,21.2,58.9,48.2,NA,3.7,0.25,15,3,2,£0.21 ,0.7
31,1,2,57,57_crunch_1.png,97.4,        NaN,1.626667,3.6,NaN,3,2,1.8994,1.8663,36 Years Old,36 Years,120,514,25.9,16.4,62,51.5,1.8,6.9,0.33,16.5,7,1,£1.00 ,1
31,1,2,55,55_tyrell_veg_crisps_1.png,101.5,        NaN,1.506667,NaN,5.3,3,2,4.6326,2.3497,36 Years Old,36 Years,150,506,35.7,4.1,38.6,22.5,NA,4.7,1.4,18,31,7,£2.99 ,1.8
31,1,2,12,12_sunbites_popcorn_1.png,105.7,        NaN,1.72,NaN,5.4,2,2,4.0327,1.5331,36 Years Old,36 Years,14,424,10.4,0.9,67.5,24.7,12.8,6.3,1.49,17,14,3,£0.20 ,1.25
31,1,2,31,31_nuts_raisins_1.png,109.8,        NaN,2.066667,NaN,3.8,2,2,4.966,1.2163,36 Years Old,36 Years,200,540,33.9,21,49.3,46.9,2.1,8.3,0.25,7,18,5,£3.80 ,2.5
31,1,2,66,66_frys_turkish_delight_1.png,114.1,        NaN,1.2,5,NaN,3,3,2.7326,1.9497,36 Years Old,36 Years,51,363,6.7,3.8,74,64,1.2,1.2,0.36,10,4.5,1.5,£0.33 ,0.7
31,1,2,17,17_fruit_pastilles_1.png,118.3,        NaN,1.066667,5.2,NaN,3,3,1.5829,1.9665,36 Years Old,36 Years,52.5,352,0.1,0,82.6,55.9,0.1,4.1,0.3,13.5,1.5,1.5,£0.38 ,0.75
31,1,2,9,9_mega_monster_munch_1.png,122.4,        NaN,1.16,4.45,NaN,3,3,3.3327,1.7663,36 Years Old,36 Years,22,492,25,2.1,59,3,1.5,7,1.7,15,13,4,£0.17 ,0.8
31,1,2,18,18_jacobs_mini_cheddars_1.png,126.8,        NaN,1.173333,5.45,NaN,3,2,4.4331,1.733,36 Years Old,36 Years,25,512,29.2,11.6,50.1,5.1,2.5,10.6,2.5,11,11,2,£0.26 ,0.7
31,1,2,38,38_gb_ginger_1.png,130.7,        NaN,2.133333,5.85,NaN,3,2,3.7494,1.5328,36 Years Old,36 Years,100,510,29.5,17.5,51.5,46.5,7,6.1,0.1,7,15,1,£2.00 ,2
31,1,2,63,63_mcvities_hobnob_1.png,134.8,        NaN,1.333333,NaN,5.15,3,3,3.2326,1.6998,36 Years Old,36 Years,300,470,20.3,8.9,61.4,25.5,6.1,7.3,0.83,18,6.5,6.5,£1.04 ,1.5
31,1,2,40,40_food_doctor_roasted_beans_1.png,138.7,        NaN,2.08,NaN,5.15,2,2,3.3161,1.4495,36 Years Old,36 Years,200,437,20.2,4,21.3,3.8,18.2,33.4,0.58,10,18,5,£2.50 ,2.25
31,1,2,43,43_marshmallows_1.png,142.6,        NaN,1.786667,3.6,NaN,2,1,2.8494,1.833,36 Years Old,36 Years,200,328,trace,trace,78.5,62.3,trace,3.4,0.05,17,22,3,£1.00 ,1.8
31,1,2,20,20_sour_cream_and_chive_rice_crisps_1.png,146.9,        NaN,1.493333,4.3,NaN,3,2,3.4662,1.4663,36 Years Old,36 Years,22,416,7.6,0.9,78.4,6.5,1.3,7.8,2.75,12,15,3,£0.41 ,0.8
31,1,2,22,22_kellogs_strawberry_bars_1.png,150.8,        NaN,1.346667,5.4,NaN,2,2,1.5657,1.383,36 Years Old,36 Years,21.5,392,7.9,4.7,70,30,8.8,6.3,0.63,15,4,2,£0.30 ,0.65
31,1,2,67,67_nestle_aero_1.png,154.9,        NaN,1.32,NaN,5.1,3,3,1.3323,2.4998,36 Years Old,36 Years,27,539,30.8,17.6,57.8,56.2,2.2,6.5,0.21,16,3,2,£0.38 ,0.7
31,1,2,62,62_mcvities_digestives_1.png,158.8,        NaN,1.32,5.75,NaN,3,3,2.7157,1.7829,36 Years Old,36 Years,500,481,21.3,10.1,62.9,16.6,3.6,7.2,1.3,29,7,7,£0.96 ,1.3
31,1,2,61,61_cadbury_fingers_1.png,162.7,        NaN,1.96,NaN,4.35,3,3,3.9176,1.5832,36 Years Old,36 Years,138,479,26.1,14.3,54.4,28.9,1.5,6.8,0.5,22,10,2.5,£1.55 ,2
31,1,2,4,4_smarties_1.png,166.6,        NaN,1.253333,4.1,NaN,3,2,4.1327,2.6163,36 Years Old,36 Years,38,462,18.4,10.5,68.8,63.4,0.9,4.8,0.15,11,2.5,2.5,£0.38 ,0.6
31,1,2,30,30_cookies_1.png,170.9,        NaN,1.986667,NaN,3.55,1,1,4.666,2.5663,36 Years Old,36 Years,150,442,15,8.5,63,38,5.1,6.2,0.5,8.5,16,7,£2.29 ,2.25
31,1,2,11,11_walkers_baked_crisps_1.png,174.9,        NaN,0.9733333,5.4,NaN,3,2,2.3326,0.84956,36 Years Old,36 Years,25,417,8.3,0.9,76.2,5,4.8,6.2,1.14,13,15,2.5,£0.17 ,0.7
31,1,2,36,36_jelly_babies_berry_mix_1.png,179,        NaN,1.573333,5.4,NaN,3,2,4.666,2.7163,36 Years Old,36 Years,190,330,0,0,78.5,74,NA,3.5,0.03,20,13,2.5,£1.00 ,1.5
31,1,2,44,44_caramel_rice_crisps_1.png,182.9,        NaN,1.373333,5.75,NaN,2,2,3.8328,1.6661,36 Years Old,36 Years,25,405,3,0.9,88,30,0.8,6,0.5,15,12,2,£0.41 ,0.9
31,1,2,1,1_galaxy_bar_1.png,187.4,        NaN,1.28,5.8,NaN,3,3,1.6161,2.5163,36 Years Old,36 Years,42,546,32.4,19.6,56,55.4,NA,6.7,0.25,15,4,1,£0.38 ,0.7
31,1,2,70,70_food_doctor_apple_walnut_bar_1.png,191.1,        NaN,1.333333,4.2,NaN,2,1,3.1829,2.0163,36 Years Old,36 Years,35,367,14,0.9,37.3,20.7,29.1,8.4,0.01,14,3.5,1.5,£0.80 ,1
31,1,2,33,33_milkybar_1.png,195.2,        NaN,1.4,NaN,3.7,3,2,4.9994,2.3496,36 Years Old,36 Years,120,546,31.6,18.8,57.7,57.3,0,7.5,0.4,12,17,5,£1.50 ,1.3
31,1,2,10,10_doritos_chilli_1.png,199.1,        NaN,0.7333333,3.85,NaN,3,2,2.1327,2.483,36 Years Old,36 Years,30,495,25.3,2,57.3,5.8,6.7,6.3,1.35,17,13,3,£0.25 ,0.8
31,1,2,21,21_pistachios_1.png,203.2,        NaN,1.853333,NaN,5.5,2,2,3.2825,2.3163,36 Years Old,36 Years,100,577,46,5.9,10,7.2,11.6,25,1.3,14,16,3,£2.40 ,1.2
31,1,2,69,69_nestle_lion_1.png,207.4,        NaN,1.08,NaN,5.85,3,3,3.3827,1.4664,36 Years Old,36 Years,42,483,22.2,11.9,64.6,44.8,1.5,5.4,0.45,15,3.5,2,£0.25 ,0.7
31,1,2,47,47_rocky_road_1.png,211.7,        NaN,1.653333,NaN,5.45,3,2,4.6495,2.5498,36 Years Old,36 Years,165,470,20.3,12.1,65.2,49.7,2.1,5.6,0.3,17,14.5,6.5,£1.60 ,1.3
31,1,2,35,35_gb_butterscotch_1.png,216,        NaN,2.133333,NaN,4.15,3,2,2.2994,1.3163,36 Years Old,36 Years,100,555,34.5,20.5,50.5,47.5,2.7,8.8,0.25,7,15,1,£2.00 ,2
31,1,2,45,45_kitkat_1.png,219.9,        NaN,1.386667,NaN,5.05,3,3,3.416,1.3997,36 Years Old,36 Years,41.5,511,24.8,13.8,65.1,52.7,2,5.8,0.2,6,11.5,1,£0.31 ,0.7
31,1,2,26,26_mms_peanut_1.png,223.8,        NaN,1.653333,NaN,5.7,3,3,3.2994,3.833,36 Years Old,36 Years,165,480,19.3,12,70.2,67.7,NA,5.1,0.13,13,17,5,£1.00 ,1.5
31,1,2,50,50_nestle_toffeecrisp_bar_1.png,228.2,        NaN,1.12,NaN,5.75,3,3,4.6494,2.283,36 Years Old,36 Years,38,513,26.8,16.9,63.5,49.7,1.3,3.6,0.35,14,4,2,£0.38 ,0.7
31,1,2,68,68_cadbury_fudge_1.png,232.1,        NaN,0.44,NaN,4.95,3,3,2.7993,2.5997,36 Years Old,36 Years,25.5,445,15,8.2,74.5,64.5,0.5,2.5,0.35,13,2,1,£0.21 ,0.4
31,1,2,16,16_raisins_1.png,236,        NaN,1.373333,NaN,4.5,2,2,2.8162,1.2163,36 Years Old,36 Years,42.5,293,0.4,0.1,69.3,69.3,2,2.1,0.2,5.5,7,2,£1.00 ,1.2
31,1,2,7,7_haribo_tangfastics_1.png,240.3,        NaN,1.24,NaN,5.4,3,3,3.0326,1.3497,36 Years Old,36 Years,160,346,<0.5,0.1,80,50,NA,6.6,0.03,14.5,18,2,£1.15 ,1.5
31,1,2,2,2_starburst_original_1.png,244.5,        NaN,0.6133333,NaN,5.8,3,2,2.5827,1.433,36 Years Old,36 Years,45,404,7.3,4.1,83.6,82.8,NA,0,0,16,2,2,£0.34 ,0.6
31,1,2,27,27_snickers_1.png,249,        NaN,1.04,NaN,5.5,3,3,4.4493,1.2164,36 Years Old,36 Years,41.7,510,27.9,9.7,54.5,45.2,NA,9.4,0.44,13,3,2,£0.38 ,0.6
31,1,2,29,29_mms_plain_1.png,252.9,        NaN,1.64,NaN,5,3,2,1.4994,1.8664,36 Years Old,36 Years,165,511,25.3,10.3,59.2,53.8,NA,9.7,0.09,13,17,5,£1.00 ,1.5
31,1,2,25,25_mars_1.png,257,        NaN,0.9866667,5.2,NaN,3,3,1.1162,1.1997,36 Years Old,36 Years,39.4,448,16.7,8.1,69.3,59.9,NA,4.4,0.42,13,3,2,£0.38 ,0.6
31,1,2,39,39_mentos_mint_1.png,260.9,        NaN,0.9466667,NaN,5.4,2,2,3.1156,1.533,36 Years Old,36 Years,38,390,1.9,1.9,93,69,NA,0,0.1,14,1.5,1.5,£0.30 ,0.8
31,1,2,41,41_eat_natural_almond_apricot_1.png,265.1,        NaN,1.386667,2.95,NaN,3,2,2.0493,3.1829,36 Years Old,36 Years,50,226,12.6,8.8,24.8,7.7,2.2,2.9,0.01,16,4,2,£0.66 ,1
31,1,2,65,65_walkers_ready_salted_1.png,269,        NaN,0.9333333,5.8,NaN,3,3,2.8661,2.9998,36 Years Old,36 Years,25,526,31.9,2.6,51.5,0.4,4.3,6.1,1.4,13,16,2.5,£0.25 ,0.7
31,1,2,3,3_nestle_rolo_1.png,273.3,        NaN,1.173333,NaN,4.3,3,2,1.9826,1.7163,36 Years Old,36 Years,52,477,20.4,11.7,68.4,58.7,1.2,4.4,0.3,13,2,2,£0.38 ,0.65
31,1,2,13,13_lindt_vanilla_1.png,277.4,        NaN,1,NaN,5.15,2,2,5.2659,2.6163,36 Years Old,36 Years,100,571,36,22,57,57,NA,4.8,0,9,19,1,£1.99 ,2
31,1,2,60,60_kinder_chocolate_1.png,281.3,        NaN,1.72,5.65,NaN,3,2,4.2495,2.4162,36 Years Old,36 Years,100,566,35,22.6,53.5,53.3,NA,8.7,0.31,15,8,1,£1.00 ,1.5
31,1,2,23,23_twix_1.png,285.4,        NaN,1.186667,NaN,4.95,3,2,2.1329,1.7662,36 Years Old,36 Years,40,493,23.7,13.7,64.9,49.1,NA,4.4,0.41,12,5,1.5,£0.38 ,0.65
31,1,3,38,38_gb_ginger_2.png,3.1,0.2766667,      NaN,2.5,NaN,3,2,5.0448,3.583,36 Years Old,36 Years,100,510,29.5,17.5,51.5,46.5,7,6.1,0.1,7,15,1,£2.00 ,2
31,1,3,67,67_nestle_aero_2.png,7,0.045,      NaN,NaN,2.7,3,3,3.6329,2.283,36 Years Old,36 Years,27,539,30.8,17.6,57.8,56.2,2.2,6.5,0.21,16,3,2,£0.38 ,0.7
31,1,3,2,2_starburst_original_2.png,11.1,0.02166667,      NaN,NaN,4.65,3,2,1.8329,3.3331,36 Years Old,36 Years,45,404,7.3,4.1,83.6,82.8,NA,0,0,16,2,2,£0.34 ,0.6
31,1,3,35,35_gb_butterscotch_2.png,15.4,0.255,      NaN,NaN,4.75,3,2,4.866,1.533,36 Years Old,36 Years,100,555,34.5,20.5,50.5,47.5,2.7,8.8,0.25,7,15,1,£2.00 ,2
31,1,3,44,44_caramel_rice_crisps_2.png,19.4,0.335,      NaN,NaN,4.05,2,2,4.7826,1.933,36 Years Old,36 Years,25,405,3,0.9,88,30,0.8,6,0.5,15,12,2,£0.41 ,0.9
31,1,3,9,9_mega_monster_munch_2.png,23.4,0.3466667,      NaN,4.45,NaN,3,3,4.8827,2.4832,36 Years Old,36 Years,22,492,25,2.1,59,3,1.5,7,1.7,15,13,4,£0.17 ,0.8
31,1,3,22,22_kellogs_strawberry_bars_2.png,27.4,0.07166667,      NaN,5.05,NaN,2,2,4.2328,1.6997,36 Years Old,36 Years,21.5,392,7.9,4.7,70,30,8.8,6.3,0.63,15,4,2,£0.30 ,0.65
31,1,3,33,33_milkybar_2.png,31.3,0.3366667,      NaN,4.05,NaN,3,2,3.066,1.5164,36 Years Old,36 Years,120,546,31.6,18.8,57.7,57.3,0,7.5,0.4,12,17,5,£1.50 ,1.3
31,1,3,5,5_cadbury_wispa_2.png,35.4,0.065,      NaN,3.65,NaN,3,3,4.666,3.8163,36 Years Old,36 Years,30,550,34,21,52.5,52.5,1,7.3,0.23,13,3.5,2,£0.25 ,0.6
31,1,3,12,12_sunbites_popcorn_2.png,39.5,0.37,      NaN,4.7,NaN,2,2,3.6327,2.2665,36 Years Old,36 Years,14,424,10.4,0.9,67.5,24.7,12.8,6.3,1.49,17,14,3,£0.20 ,1.25
31,1,3,25,25_mars_2.png,43.4,0.07833333,      NaN,NaN,3.6,3,3,4.866,1.6165,36 Years Old,36 Years,39.4,448,16.7,8.1,69.3,59.9,NA,4.4,0.42,13,3,2,£0.38 ,0.6
31,1,3,29,29_mms_plain_2.png,47.5,0.245,      NaN,NaN,4.5,3,2,3.4328,1.6164,36 Years Old,36 Years,165,511,25.3,10.3,59.2,53.8,NA,9.7,0.09,13,17,5,£1.00 ,1.5
31,1,3,50,50_nestle_toffeecrisp_bar_2.png,51.4,0.05833333,      NaN,NaN,3.6,3,3,4.3993,2.533,36 Years Old,36 Years,38,513,26.8,16.9,63.5,49.7,1.3,3.6,0.35,14,4,2,£0.38 ,0.7
31,1,3,17,17_fruit_pastilles_2.png,55.7,0.04333333,      NaN,NaN,2.65,3,3,4.8493,1.3331,36 Years Old,36 Years,52.5,352,0.1,0,82.6,55.9,0.1,4.1,0.3,13.5,1.5,1.5,£0.38 ,0.75
31,1,3,54,54_guylian_2.png,59.8,0.4533333,      NaN,4.85,NaN,3,2,3.7494,2.5664,36 Years Old,36 Years,42,550,34,16,52,51,NA,7.6,0.21,9.5,9.5,3,£1.00 ,1.3
31,1,3,1,1_galaxy_bar_2.png,63.8,0.1116667,      NaN,4,NaN,3,3,4.6993,3.8996,36 Years Old,36 Years,42,546,32.4,19.6,56,55.4,NA,6.7,0.25,15,4,1,£0.38 ,0.7
31,1,3,4,4_smarties_2.png,68.1,0.1316667,      NaN,1.6,NaN,3,2,5.2824,1.6494,36 Years Old,36 Years,38,462,18.4,10.5,68.8,63.4,0.9,4.8,0.15,11,2.5,2.5,£0.38 ,0.6
31,1,3,62,62_mcvities_digestives_2.png,72.2,0.2533333,      NaN,4.8,NaN,3,3,5.1826,1.5664,36 Years Old,36 Years,500,481,21.3,10.1,62.9,16.6,3.6,7.2,1.3,29,7,7,£0.96 ,1.3
31,1,3,26,26_mms_peanut_2.png,76.3,0.3383333,      NaN,4.4,NaN,3,3,4.8994,1.5496,36 Years Old,36 Years,165,480,19.3,12,70.2,67.7,NA,5.1,0.13,13,17,5,£1.00 ,1.5
31,1,3,13,13_lindt_vanilla_2.png,80.5,0.2716667,      NaN,4.65,NaN,2,2,2.8327,3.3329,36 Years Old,36 Years,100,571,36,22,57,57,NA,4.8,0,9,19,1,£1.99 ,2
31,1,3,39,39_mentos_mint_2.png,84.6,0.04333333,      NaN,3.9,NaN,2,2,2.3327,2.2165,36 Years Old,36 Years,38,390,1.9,1.9,93,69,NA,0,0.1,14,1.5,1.5,£0.30 ,0.8
31,1,3,47,47_rocky_road_2.png,88.9,0.2483333,      NaN,3.95,NaN,3,2,3.4495,1.8995,36 Years Old,36 Years,165,470,20.3,12.1,65.2,49.7,2.1,5.6,0.3,17,14.5,6.5,£1.60 ,1.3
31,1,3,61,61_cadbury_fingers_2.png,92.8,0.2333333,      NaN,NaN,4.45,3,3,2.6161,2.1497,36 Years Old,36 Years,138,479,26.1,14.3,54.4,28.9,1.5,6.8,0.5,22,10,2.5,£1.55 ,2
31,1,3,49,49_mccoys_salt_and_vinegar_crisps_2.png,96.7,0.2816667,      NaN,NaN,4.4,3,3,2.6326,1.8831,36 Years Old,36 Years,28.5,529,31,2.8,54,2.2,3.9,6.5,2,13,16,2.5,£0.28 ,0.8
31,1,3,19,19_peanuts_2.png,100.9,0.3016667,      NaN,1.9,NaN,3,3,5.1162,2.0997,36 Years Old,36 Years,90,614,51,8.1,5.6,5.1,8.5,30,1.3,11,16,2,£1.00 ,0.7
31,1,3,10,10_doritos_chilli_2.png,105,0.35,      NaN,NaN,2.7,3,2,4.8825,1.1997,36 Years Old,36 Years,30,495,25.3,2,57.3,5.8,6.7,6.3,1.35,17,13,3,£0.25 ,0.8
31,1,3,3,3_nestle_rolo_2.png,109.3,0.03666667,      NaN,NaN,3.15,3,2,2.7827,2.3827,36 Years Old,36 Years,52,477,20.4,11.7,68.4,58.7,1.2,4.4,0.3,13,2,2,£0.38 ,0.65
31,1,3,58,58_picnic_2.png,113.2,0.06166667,      NaN,3.15,NaN,3,3,4.5326,1.583,36 Years Old,36 Years,48.4,471,22,9.8,60,44,2.2,7.7,0.55,17,4,2,£0.25 ,0.7
31,1,3,27,27_snickers_2.png,117.3,0.03,      NaN,NaN,4.85,3,3,3.3827,2.8163,36 Years Old,36 Years,41.7,510,27.9,9.7,54.5,45.2,NA,9.4,0.44,13,3,2,£0.38 ,0.6
31,1,3,59,59_sour_patch_kids_2.png,121.5,0.29,      NaN,4.5,NaN,3,2,2.8657,2.2662,36 Years Old,36 Years,160,326,0.1,<_0.1,77,63,NA,2.8,0.03,14,19,2,£1.00 ,1.5
31,1,3,14,14_bounty_2.png,125.4,0.05166667,      NaN,4.3,NaN,3,3,4.8493,1.5327,36 Years Old,36 Years,28.5,487,25.7,21.2,58.9,48.2,NA,3.7,0.25,15,3,2,£0.21 ,0.7
31,1,3,55,55_tyrell_veg_crisps_2.png,129.5,0.265,      NaN,NaN,3.9,3,2,1.6826,1.9663,36 Years Old,36 Years,150,506,35.7,4.1,38.6,22.5,NA,4.7,1.4,18,31,7,£2.99 ,1.8
31,1,3,28,28_hobnob_flapjack_2.png,133.6,0.1766667,      NaN,NaN,2.5,2,2,4.3327,2.6494,36 Years Old,36 Years,34,443,17.8,8.9,61.9,34.7,4.9,6.2,0.52,12,3,1.5,£0.13 ,0.65
31,1,3,69,69_nestle_lion_2.png,137.5,0.055,      NaN,3.8,NaN,3,3,4.916,3.9829,36 Years Old,36 Years,42,483,22.2,11.9,64.6,44.8,1.5,5.4,0.45,15,3.5,2,£0.25 ,0.7
31,1,3,37,37_dairy_milk_fruit_and_nut_2.png,141.4,0.28,      NaN,3.3,NaN,3,3,5.2327,1.2497,36 Years Old,36 Years,110,495,26,14.5,55.5,54.5,1.3,8.3,0.2,19,8,1,£1.50 ,1.5
31,1,3,36,36_jelly_babies_berry_mix_2.png,145.7,0.1083333,      NaN,4.95,NaN,3,2,5.1657,2.2497,36 Years Old,36 Years,190,330,0,0,78.5,74,NA,3.5,0.03,20,13,2.5,£1.00 ,1.5
31,1,3,15,15_hovis_crackers_2.png,149.6,0.2483333,      NaN,5.6,NaN,2,2,2.5489,2.8497,36 Years Old,36 Years,150,447,17.9,8.1,58.4,6.1,6.1,10.2,2.5,12,8,7,£1.49 ,2
31,1,3,48,48_bg_dark_2.png,153.8,0.255,      NaN,NaN,4.8,3,3,2.1824,2.6997,36 Years Old,36 Years,100,630,53.5,32,22.5,13.5,11.5,9.4,0.13,7,15,1,£2.00 ,2
31,1,3,70,70_food_doctor_apple_walnut_bar_2.png,157.9,0.03666667,      NaN,NaN,4.15,2,1,4.7493,1.033,36 Years Old,36 Years,35,367,14,0.9,37.3,20.7,29.1,8.4,0.01,14,3.5,1.5,£0.80 ,1
31,1,3,21,21_pistachios_2.png,162,0.3133333,      NaN,5.35,NaN,2,2,4.5328,2.4997,36 Years Old,36 Years,100,577,46,5.9,10,7.2,11.6,25,1.3,14,16,3,£2.40 ,1.2
31,1,3,43,43_marshmallows_2.png,166.1,0.335,      NaN,NaN,1.9,2,1,4.2993,2.1329,36 Years Old,36 Years,200,328,trace,trace,78.5,62.3,trace,3.4,0.05,17,22,3,£1.00 ,1.8
31,1,3,51,51_maynards_winegums_2.png,170.3,0.3366667,      NaN,NaN,2.9,3,3,4.649,1.7161,36 Years Old,36 Years,190,329,0.2,0.2,76,57,NA,4.8,0.03,14,18,3,£1.48 ,1.5
