Participant,Session,Choice,RT,ChosenValue,UnchosenValue,DiffValue,AbsDiffValue,TotalValue,ChosenFam,UnchosenFam,DiffFam,AbsDiffFam,TotalFam,Confidence,zRT,zChosenValue,zUnchosenValue,zDiffValue,zAbsDiffValue,zTotalValue,zChosenFam,zUnchosenFam,zDiffFam,zAbsDiffFam,zTotalFam,zConfidence
1,2,0,728,2.004,1.5,0.504,0.504,3.504,6,6,0,0,12,437.3,-0.81683,1.3129,1.7712,0.4808,0.4808,1.8744,0.2978,0.39996,0.04939,0.04939,0.48772,0.35013
1,2,1,735,0,0,0,0,0,6,5,-1,1,11,458.57,-0.78835,-1.8347,-0.85458,-0.034034,0.034034,-1.6802,0.2978,-1.8665,-1.35,1.35,-0.9418,0.61666
1,2,1,784,1.5,0.504,-0.996,0.996,2.004,6,6,0,0,12,452.58,-0.58903,0.52131,0.027679,-1.0515,1.0515,0.35275,0.2978,0.39996,0.04939,0.04939,0.48772,0.54158
1,2,1,1588,0.504,0,-0.504,0.504,0.504,6,6,0,0,12,246.56,2.6815,-1.0431,-0.85458,-0.54887,0.54887,-1.1689,0.2978,0.39996,0.04939,0.04939,0.48772,-2.0399
1,2,0,775,1.512,1.008,0.504,0.504,2.52,6,4,2,2,10,500,-0.62564,0.54016,0.90994,0.4808,0.4808,0.87621,0.2978,-4.1329,2.8482,2.8482,-2.3713,1.1357
1,2,0,1158,1.5,1.752,-0.252,0.252,3.252,6,6,0,0,12,445.97,0.93236,0.52131,2.2123,-0.29145,0.29145,1.6188,0.2978,0.39996,0.04939,0.04939,0.48772,0.45875
1,2,0,860,1.752,0.504,1.248,1.248,2.256,6,6,0,0,12,444.63,-0.27987,0.91712,0.027679,1.2408,1.2408,0.60839,0.2978,0.39996,0.04939,0.04939,0.48772,0.44194
1,2,0,1517,0,0.492,-0.492,0.492,0.492,6,6,0,0,12,265.99,2.3927,-1.8347,0.0066726,-0.53661,0.53661,-1.1811,0.2978,0.39996,0.04939,0.04939,0.48772,-1.7965
1,2,0,635,1.512,0.24,1.272,1.272,1.752,6,6,0,0,12,475.19,-1.1951,0.54016,-0.43446,1.2653,1.2653,0.097102,0.2978,0.39996,0.04939,0.04939,0.48772,0.82483
1,2,0,773,1.5,0.996,0.504,0.504,2.496,6,6,0,0,12,454.96,-0.63377,0.52131,0.88894,0.4808,0.4808,0.85186,0.2978,0.39996,0.04939,0.04939,0.48772,0.57131
1,2,0,734,2.004,0.48,1.524,1.524,2.484,6,6,0,0,12,500,-0.79242,1.3129,-0.014334,1.5227,1.5227,0.83969,0.2978,0.39996,0.04939,0.04939,0.48772,1.1357
1,2,0,765,1.008,0,1.008,1.008,1.008,4,6,-2,2,10,500,-0.66632,-0.25145,-0.85458,0.99564,0.99564,-0.65766,-3.3184,0.39996,-2.7494,2.7494,-2.3713,1.1357
1,2,1,965,1.5,0,-1.5,1.5,1.5,6,6,0,0,12,421.76,0.14726,0.52131,-0.85458,-1.5663,1.5663,-0.15854,0.2978,0.39996,0.04939,0.04939,0.48772,0.15538
1,2,0,1025,0,0,0,0,0,6,6,0,0,12,353.29,0.39133,-1.8347,-0.85458,-0.034034,0.034034,-1.6802,0.2978,0.39996,0.04939,0.04939,0.48772,-0.70255
1,2,0,869,1.008,1.5,-0.492,0.492,2.508,4,6,-2,2,10,422.12,-0.24326,-0.25145,1.7712,-0.53661,0.53661,0.86404,-3.3184,0.39996,-2.7494,2.7494,-2.3713,0.1599
1,2,0,666,2.004,1.752,0.252,0.252,3.756,6,6,0,0,12,423.78,-1.069,1.3129,2.2123,0.22338,0.22338,2.1301,0.2978,0.39996,0.04939,0.04939,0.48772,0.18072
1,2,0,1042,1.752,2.004,-0.252,0.252,3.756,6,6,0,0,12,165.79,0.46048,0.91712,2.6535,-0.29145,0.29145,2.1301,0.2978,0.39996,0.04939,0.04939,0.48772,-3.052
1,2,0,844,1.5,0,1.5,1.5,1.5,6,6,0,0,12,421.95,-0.34496,0.52131,-0.85458,1.4982,1.4982,-0.15854,0.2978,0.39996,0.04939,0.04939,0.48772,0.15777
1,2,1,1009,0.516,0.24,-0.276,0.276,0.756,6,6,0,0,12,448.23,0.32624,-1.0242,-0.43446,-0.31597,0.31597,-0.9133,0.2978,0.39996,0.04939,0.04939,0.48772,0.48708
1,2,1,778,1.5,0,-1.5,1.5,1.5,6,5,-1,1,11,500,-0.61343,0.52131,-0.85458,-1.5663,1.5663,-0.15854,0.2978,-1.8665,-1.35,1.35,-0.9418,1.1357
1,2,1,1505,0.492,0,-0.492,0.492,0.492,6,6,0,0,12,270.77,2.3439,-1.0619,-0.85458,-0.53661,0.53661,-1.1811,0.2978,0.39996,0.04939,0.04939,0.48772,-1.7366
1,2,1,1202,0,0.48,0.48,0.48,0.48,6,6,0,0,12,395.55,1.1113,-1.8347,-0.014334,0.45629,0.45629,-1.1933,0.2978,0.39996,0.04939,0.04939,0.48772,-0.17305
1,2,1,1186,0.456,0.24,-0.216,0.216,0.696,6,6,0,0,12,326.31,1.0463,-1.1185,-0.43446,-0.25468,0.25468,-0.97417,0.2978,0.39996,0.04939,0.04939,0.48772,-1.0407
1,2,0,895,1.752,1.5,0.252,0.252,3.252,6,6,0,0,12,321.45,-0.13749,0.91712,1.7712,0.22338,0.22338,1.6188,0.2978,0.39996,0.04939,0.04939,0.48772,-1.1016
1,2,0,1166,0.48,0,0.48,0.48,0.48,6,6,0,0,12,453.39,0.9649,-1.0808,-0.85458,0.45629,0.45629,-1.1933,0.2978,0.39996,0.04939,0.04939,0.48772,0.55168
1,2,1,799,1.512,0.48,-1.032,1.032,1.992,6,6,0,0,12,500,-0.52801,0.54016,-0.014334,-1.0882,1.0882,0.34057,0.2978,0.39996,0.04939,0.04939,0.48772,1.1357
1,2,0,742,1.008,0,1.008,1.008,1.008,4,6,-2,2,10,428.78,-0.75988,-0.25145,-0.85458,0.99564,0.99564,-0.65766,-3.3184,0.39996,-2.7494,2.7494,-2.3713,0.24332
1,2,1,703,2.004,0.504,-1.5,1.5,2.508,6,6,0,0,12,449.04,-0.91852,1.3129,0.027679,-1.5663,1.5663,0.86404,0.2978,0.39996,0.04939,0.04939,0.48772,0.49713
1,2,1,751,1.5,0.504,-0.996,0.996,2.004,6,6,0,0,12,439.96,-0.72327,0.52131,0.027679,-1.0515,1.0515,0.35275,0.2978,0.39996,0.04939,0.04939,0.48772,0.3834
1,2,0,1480,0.516,0.456,0.06,0.06,0.972,6,6,0,0,12,274.77,2.2422,-1.0242,-0.056346,0.027256,0.027256,-0.69418,0.2978,0.39996,0.04939,0.04939,0.48772,-1.6864
1,2,0,902,0.48,0.492,-0.012,0.012,0.972,6,6,0,0,12,426.08,-0.10902,-1.0808,0.0066726,-0.046292,0.046292,-0.69418,0.2978,0.39996,0.04939,0.04939,0.48772,0.20949
1,2,0,909,1.752,0.48,1.272,1.272,2.232,6,6,0,0,12,413.1,-0.080544,0.91712,-0.014334,1.2653,1.2653,0.58404,0.2978,0.39996,0.04939,0.04939,0.48772,0.046834
1,2,1,882,1.008,1.5,0.492,0.492,2.508,4,6,2,2,10,348.49,-0.19038,-0.25145,1.7712,0.46855,0.46855,0.86404,-3.3184,0.39996,2.8482,2.8482,-2.3713,-0.76281
1,2,0,714,2.004,0.504,1.5,1.5,2.508,6,6,0,0,12,456.14,-0.87378,1.3129,0.027679,1.4982,1.4982,0.86404,0.2978,0.39996,0.04939,0.04939,0.48772,0.58617
1,2,0,1318,0,0.492,-0.492,0.492,0.492,6,6,0,0,12,364.98,1.5832,-1.8347,0.0066726,-0.53661,0.53661,-1.1811,0.2978,0.39996,0.04939,0.04939,0.48772,-0.55614
1,2,0,781,1.5,0,1.5,1.5,1.5,6,6,0,0,12,430.25,-0.60123,0.52131,-0.85458,1.4982,1.4982,-0.15854,0.2978,0.39996,0.04939,0.04939,0.48772,0.26171
1,2,1,1105,1.5,0.456,-1.044,1.044,1.956,6,6,0,0,12,423.49,0.71676,0.52131,-0.056346,-1.1005,1.1005,0.30405,0.2978,0.39996,0.04939,0.04939,0.48772,0.177
1,2,1,703,2.004,1.5,-0.504,0.504,3.504,6,6,0,0,12,500,-0.91852,1.3129,1.7712,-0.54887,0.54887,1.8744,0.2978,0.39996,0.04939,0.04939,0.48772,1.1357
1,2,1,816,1.5,0.492,-1.008,1.008,1.992,6,6,0,0,12,435.69,-0.45886,0.52131,0.0066726,-1.0637,1.0637,0.34057,0.2978,0.39996,0.04939,0.04939,0.48772,0.32992
1,2,1,637,1.512,0.492,-1.02,1.02,2.004,6,6,0,0,12,447.16,-1.187,0.54016,0.0066726,-1.076,1.076,0.35275,0.2978,0.39996,0.04939,0.04939,0.48772,0.4736
1,2,1,879,0.492,0,-0.492,0.492,0.492,6,5,-1,1,11,445.54,-0.20258,-1.0619,-0.85458,-0.53661,0.53661,-1.1811,0.2978,-1.8665,-1.35,1.35,-0.9418,0.45335
1,2,1,1583,1.5,1.008,-0.492,0.492,2.508,6,4,-2,2,10,237.87,2.6612,0.52131,0.90994,-0.53661,0.53661,0.86404,0.2978,-4.1329,-2.7494,2.7494,-2.3713,-2.1489
1,2,0,1005,0.456,0.504,-0.048,0.048,0.96,6,6,0,0,12,336.53,0.30997,-1.1185,0.027679,-0.083066,0.083066,-0.70635,0.2978,0.39996,0.04939,0.04939,0.48772,-0.91263
1,2,1,679,1.512,0,-1.512,1.512,1.512,6,5,-1,1,11,500,-1.0162,0.54016,-0.85458,-1.5785,1.5785,-0.14637,0.2978,-1.8665,-1.35,1.35,-0.9418,1.1357
1,2,0,1144,0,0.24,-0.24,0.24,0.24,6,6,0,0,12,332.31,0.8754,-1.8347,-0.43446,-0.27919,0.27919,-1.4368,0.2978,0.39996,0.04939,0.04939,0.48772,-0.96553
1,2,0,987,1.5,0.516,0.984,0.984,2.016,6,6,0,0,12,408.08,0.23675,0.52131,0.048685,0.97113,0.97113,0.36492,0.2978,0.39996,0.04939,0.04939,0.48772,-0.01608
1,2,0,643,1.5,0.492,1.008,1.008,1.992,6,6,0,0,12,444.46,-1.1626,0.52131,0.0066726,0.99564,0.99564,0.34057,0.2978,0.39996,0.04939,0.04939,0.48772,0.43978
1,2,1,1319,0.996,1.5,0.504,0.504,2.496,6,6,0,0,12,243.07,1.5873,-0.2703,1.7712,0.4808,0.4808,0.85186,0.2978,0.39996,0.04939,0.04939,0.48772,-2.0837
1,2,0,675,0.492,0,0.492,0.492,0.492,6,6,0,0,12,444.35,-1.0324,-1.0619,-0.85458,0.46855,0.46855,-1.1811,0.2978,0.39996,0.04939,0.04939,0.48772,0.43837
1,2,0,1334,0.504,0.516,-0.012,0.012,1.02,6,6,0,0,12,269.61,1.6483,-1.0431,0.048685,-0.046292,0.046292,-0.64548,0.2978,0.39996,0.04939,0.04939,0.48772,-1.7512
1,2,1,708,2.004,0,-2.004,2.004,2.004,6,5,-1,1,11,500,-0.89818,1.3129,-0.85458,-2.0811,2.0811,0.35275,0.2978,-1.8665,-1.35,1.35,-0.9418,1.1357
1,2,1,622,1.008,0.492,-0.516,0.516,1.5,4,6,2,2,10,449.2,-1.248,-0.25145,0.0066726,-0.56113,0.56113,-0.15854,-3.3184,0.39996,2.8482,2.8482,-2.3713,0.4992
1,3,0,1166,0.456,0.24,0.216,0.216,0.696,6,6,0,0,12,337.88,0.9029,-1.1533,-0.53291,0.34989,0.34989,-1.079,0.34209,0.36885,-0.091883,0.091883,0.51526,-1.0153
1,3,1,717,1.5,0,-1.5,1.5,1.5,6,6,0,0,12,382.26,-0.76631,0.65554,-1.0312,-1.5859,1.5859,-0.13841,0.34209,0.36885,-0.091883,0.091883,0.51526,-0.47194
1,3,1,830,0.456,0,-0.456,0.456,0.456,6,6,0,0,12,397.01,-0.34622,-1.1533,-1.0312,-0.40818,0.40818,-1.3598,0.34209,0.36885,-0.091883,0.091883,0.51526,-0.29127
1,3,1,691,1.512,1.5,-0.012,0.012,3.012,6,6,0,0,12,497.66,-0.86297,0.67633,2.0833,0.092689,0.092689,1.6305,0.34209,0.36885,-0.091883,0.091883,0.51526,0.94122
1,3,1,1666,0.504,0.48,-0.024,0.024,0.984,6,6,0,0,12,273.98,2.7617,-1.0701,-0.034589,0.079152,0.079152,-0.74208,0.34209,0.36885,-0.091883,0.091883,0.51526,-1.7978
1,3,1,923,1.5,0.516,-0.984,0.984,2.016,6,6,0,0,12,420.96,-0.0004811,0.65554,0.040159,-1.0038,1.0038,0.46527,0.34209,0.36885,-0.091883,0.091883,0.51526,0.0019482
1,3,1,878,2.004,1.008,-0.996,0.996,3.012,6,4,-2,2,10,415.73,-0.16777,1.5288,1.0617,-1.0173,1.0173,1.6305,0.34209,-4.8565,-2.6952,2.6952,-2.4046,-0.062019
1,3,0,898,0,0,0,0,0,6,5,1,1,11,500,-0.093421,-1.9434,-1.0312,0.10623,0.10623,-1.8933,0.34209,-2.2438,1.2098,1.2098,-0.94465,0.96985
1,3,1,693,0.456,0,-0.456,0.456,0.456,6,5,-1,1,11,500,-0.85553,-1.1533,-1.0312,-0.40818,0.40818,-1.3598,0.34209,-2.2438,-1.3936,1.3936,-0.94465,0.96985
1,3,1,1152,1.752,1.008,-0.744,0.744,2.76,6,6,0,0,12,308.18,0.85085,1.0922,1.0617,-0.73307,0.73307,1.3357,0.34209,0.36885,-0.091883,0.091883,0.51526,-1.379
1,3,1,949,1.008,0.492,-0.516,0.516,1.5,6,6,0,0,12,460.54,0.096177,-0.19691,-0.0096733,-0.47587,0.47587,-0.13841,0.34209,0.36885,-0.091883,0.091883,0.51526,0.48668
1,3,1,792,1.5,0.456,-1.044,1.044,1.956,6,6,0,0,12,430.67,-0.48749,0.65554,-0.084421,-1.0715,1.0715,0.39507,0.34209,0.36885,-0.091883,0.091883,0.51526,0.12093
1,3,1,1051,0.24,0.492,0.252,0.252,0.732,6,6,0,0,12,294.83,0.47537,-1.5276,-0.0096733,0.3905,0.3905,-1.0369,0.34209,0.36885,-0.091883,0.091883,0.51526,-1.5425
1,3,0,801,1.5,1.5,0,0,3,6,6,0,0,12,478.75,-0.45403,0.65554,2.0833,0.10623,0.10623,1.6165,0.34209,0.36885,-0.091883,0.091883,0.51526,0.70962
1,3,0,1291,0,0.516,-0.516,0.516,0.516,6,6,0,0,12,324.82,1.3676,-1.9434,0.040159,-0.47587,0.47587,-1.2896,0.34209,0.36885,-0.091883,0.091883,0.51526,-1.1752
1,3,1,595,2.004,0.996,-1.008,1.008,3,6,6,0,0,12,475.06,-1.2199,1.5288,1.0368,-1.0309,1.0309,1.6165,0.34209,0.36885,-0.091883,0.091883,0.51526,0.66448
1,3,1,889,1.752,0.48,-1.272,1.272,2.232,6,6,0,0,12,438.13,-0.12688,1.0922,-0.034589,-1.3287,1.3287,0.71797,0.34209,0.36885,-0.091883,0.091883,0.51526,0.21219
1,3,0,1072,1.008,1.008,0,0,2.016,4,6,-2,2,10,456.55,0.55344,-0.19691,1.0617,0.10623,0.10623,0.46527,-2.8888,0.36885,-2.6952,2.6952,-2.4046,0.4378
1,3,0,635,1.512,1.5,0.012,0.012,3.012,6,6,0,0,12,500,-1.0712,0.67633,2.0833,0.11976,0.11976,1.6305,0.34209,0.36885,-0.091883,0.091883,0.51526,0.96985
1,3,0,665,2.004,0.996,1.008,1.008,3,6,6,0,0,12,485.41,-0.95962,1.5288,1.0368,1.2433,1.2433,1.6165,0.34209,0.36885,-0.091883,0.091883,0.51526,0.79121
1,3,1,625,2.004,0.24,-1.764,1.764,2.244,6,6,0,0,12,472.13,-1.1083,1.5288,-0.53291,-1.8837,1.8837,0.73201,0.34209,0.36885,-0.091883,0.091883,0.51526,0.62862
1,3,1,791,1.752,0,-1.752,1.752,1.752,6,6,0,0,12,455.66,-0.49121,1.0922,-1.0312,-1.8702,1.8702,0.15641,0.34209,0.36885,-0.091883,0.091883,0.51526,0.42687
1,3,0,968,1.008,0.492,0.516,0.516,1.5,4,6,-2,2,10,479.86,0.16681,-0.19691,-0.0096733,0.68832,0.68832,-0.13841,-2.8888,0.36885,-2.6952,2.6952,-2.4046,0.72318
1,3,0,999,0.516,0,0.516,0.516,0.516,6,5,1,1,11,450.58,0.28206,-1.0494,-1.0312,0.68832,0.68832,-1.2896,0.34209,-2.2438,1.2098,1.2098,-0.94465,0.36469
1,3,1,896,1.5,0.48,-1.02,1.02,1.98,6,6,0,0,12,467.66,-0.10086,0.65554,-0.034589,-1.0444,1.0444,0.42315,0.34209,0.36885,-0.091883,0.091883,0.51526,0.57379
1,3,0,1056,0.516,0.492,0.024,0.024,1.008,6,6,0,0,12,425.2,0.49396,-1.0494,-0.0096733,0.1333,0.1333,-0.714,0.34209,0.36885,-0.091883,0.091883,0.51526,0.053884
1,3,0,1157,0.48,0.516,-0.036,0.036,0.996,6,6,0,0,12,245.55,0.86944,-1.1117,0.040159,0.065615,0.065615,-0.72804,0.34209,0.36885,-0.091883,0.091883,0.51526,-2.1459
1,3,0,988,0.996,0.24,0.756,0.756,1.236,6,6,0,0,12,351.09,0.24116,-0.2177,-0.53291,0.95906,0.95906,-0.44726,0.34209,0.36885,-0.091883,0.091883,0.51526,-0.85362
1,3,0,1494,0,0.504,-0.504,0.504,0.504,6,6,0,0,12,254.72,2.1223,-1.9434,0.015243,-0.46233,0.46233,-1.3036,0.34209,0.36885,-0.091883,0.091883,0.51526,-2.0337
1,3,1,1132,0.48,0.504,0.024,0.024,0.984,6,6,0,0,12,170.29,0.7765,-1.1117,0.015243,0.1333,0.1333,-0.74208,0.34209,0.36885,-0.091883,0.091883,0.51526,-3.0675
1,3,0,946,1.008,0.48,0.528,0.528,1.488,6,6,0,0,12,379.18,0.085024,-0.19691,-0.034589,0.70186,0.70186,-0.15245,0.34209,0.36885,-0.091883,0.091883,0.51526,-0.50958
1,3,1,732,1.5,1.008,-0.492,0.492,2.508,6,6,0,0,12,426.02,-0.71054,0.65554,1.0617,-0.44879,0.44879,1.0409,0.34209,0.36885,-0.091883,0.091883,0.51526,0.0639
1,3,1,1436,1.008,1.5,0.492,0.492,2.508,4,6,2,2,10,255.73,1.9067,-0.19691,2.0833,0.66124,0.66124,1.0409,-2.8888,0.36885,2.5115,2.5115,-2.4046,-2.0212
1,3,0,1620,1.5,1.5,0,0,3,6,6,0,0,12,269.63,2.5907,0.65554,2.0833,0.10623,0.10623,1.6165,0.34209,0.36885,-0.091883,0.091883,0.51526,-1.851
1,3,1,832,1.5,0.48,-1.02,1.02,1.98,6,6,0,0,12,480.55,-0.33878,0.65554,-0.034589,-1.0444,1.0444,0.42315,0.34209,0.36885,-0.091883,0.091883,0.51526,0.73166
1,3,0,740,0.996,0,0.996,0.996,0.996,6,6,0,0,12,500,-0.6808,-0.2177,-1.0312,1.2298,1.2298,-0.72804,0.34209,0.36885,-0.091883,0.091883,0.51526,0.96985
1,3,1,670,2.004,0.516,-1.488,1.488,2.52,6,6,0,0,12,479,-0.94104,1.5288,0.040159,-1.5724,1.5724,1.0549,0.34209,0.36885,-0.091883,0.091883,0.51526,0.7127
1,3,0,1018,0.516,0.504,0.012,0.012,1.02,6,6,0,0,12,442.48,0.35269,-1.0494,0.015243,0.11976,0.11976,-0.69996,0.34209,0.36885,-0.091883,0.091883,0.51526,0.26557
1,3,1,826,1.008,0.504,-0.504,0.504,1.512,4,6,2,2,10,419.28,-0.36109,-0.19691,0.015243,-0.46233,0.46233,-0.12437,-2.8888,0.36885,2.5115,2.5115,-2.4046,-0.018551
1,3,0,1179,0.504,0,0.504,0.504,0.504,6,6,0,0,12,293.18,0.95123,-1.0701,-1.0312,0.67478,0.67478,-1.3036,0.34209,0.36885,-0.091883,0.091883,0.51526,-1.5627
1,3,1,624,1.008,0.516,-0.492,0.492,1.524,4,6,2,2,10,488.98,-1.112,-0.19691,0.040159,-0.44879,0.44879,-0.11033,-2.8888,0.36885,2.5115,2.5115,-2.4046,0.83493
1,3,1,1088,1.5,0,-1.5,1.5,1.5,6,6,0,0,12,402.64,0.61292,0.65554,-1.0312,-1.5859,1.5859,-0.13841,0.34209,0.36885,-0.091883,0.091883,0.51526,-0.22232
1,3,0,1218,1.008,0.456,0.552,0.552,1.464,4,6,-2,2,10,391.58,1.0962,-0.19691,-0.084421,0.72893,0.72893,-0.18052,-2.8888,0.36885,-2.6952,2.6952,-2.4046,-0.35781
1,3,0,876,1.008,0,1.008,1.008,1.008,6,6,0,0,12,431.96,-0.17521,-0.19691,-1.0312,1.2433,1.2433,-0.714,0.34209,0.36885,-0.091883,0.091883,0.51526,0.13675
1,3,1,672,1.5,0.492,-1.008,1.008,1.992,6,6,0,0,12,450.68,-0.9336,0.65554,-0.0096733,-1.0309,1.0309,0.43719,0.34209,0.36885,-0.091883,0.091883,0.51526,0.36597
1,3,0,1007,1.008,1.5,-0.492,0.492,2.508,6,6,0,0,12,316.26,0.3118,-0.19691,2.0833,-0.44879,0.44879,1.0409,0.34209,0.36885,-0.091883,0.091883,0.51526,-1.28
1,3,1,833,1.5,0.456,-1.044,1.044,1.956,6,6,0,0,12,443.08,-0.33507,0.65554,-0.084421,-1.0715,1.0715,0.39507,0.34209,0.36885,-0.091883,0.091883,0.51526,0.27281
1,3,0,864,0.996,0,0.996,0.996,0.996,6,5,1,1,11,500,-0.21982,-0.2177,-1.0312,1.2298,1.2298,-0.72804,0.34209,-2.2438,1.2098,1.2098,-0.94465,0.96985
1,3,0,954,0.996,1.008,-0.012,0.012,2.004,6,6,0,0,12,309.39,0.11476,-0.2177,1.0617,0.092689,0.092689,0.45123,0.34209,0.36885,-0.091883,0.091883,0.51526,-1.3642
1,3,0,785,0.456,0,0.456,0.456,0.456,6,5,1,1,11,494.36,-0.51351,-1.1533,-1.0312,0.62063,0.62063,-1.3598,0.34209,-2.2438,1.2098,1.2098,-0.94465,0.90082
1,3,0,810,1.5,0,1.5,1.5,1.5,6,5,1,1,11,491.24,-0.42057,0.65554,-1.0312,1.7984,1.7984,-0.13841,0.34209,-2.2438,1.2098,1.2098,-0.94465,0.86261
1,3,0,817,1.008,1.5,-0.492,0.492,2.508,4,6,-2,2,10,450.21,-0.39455,-0.19691,2.0833,-0.44879,0.44879,1.0409,-2.8888,0.36885,-2.6952,2.6952,-2.4046,0.3602
1,3,0,655,2.004,1.008,0.996,0.996,3.012,6,6,0,0,12,483.45,-0.9968,1.5288,1.0617,1.2298,1.2298,1.6305,0.34209,0.36885,-0.091883,0.091883,0.51526,0.76719
1,3,1,679,0.48,0,-0.48,0.48,0.48,6,5,-1,1,11,488.11,-0.90758,-1.1117,-1.0312,-0.43526,0.43526,-1.3317,0.34209,-2.2438,-1.3936,1.3936,-0.94465,0.82426
1,3,1,676,2.004,0.492,-1.512,1.512,2.496,6,6,0,0,12,471.28,-0.91873,1.5288,-0.0096733,-1.5994,1.5994,1.0268,0.34209,0.36885,-0.091883,0.091883,0.51526,0.61813
1,3,1,807,0.456,0,-0.456,0.456,0.456,6,6,0,0,12,427.52,-0.43172,-1.1533,-1.0312,-0.40818,0.40818,-1.3598,0.34209,0.36885,-0.091883,0.091883,0.51526,0.082305
1,3,0,702,1.512,0.456,1.056,1.056,1.968,6,6,0,0,12,500,-0.82207,0.67633,-0.084421,1.2975,1.2975,0.40911,0.34209,0.36885,-0.091883,0.091883,0.51526,0.96985
1,3,0,933,1.5,0.516,0.984,0.984,2.016,6,6,0,0,12,499.34,0.036695,0.65554,0.040159,1.2163,1.2163,0.46527,0.34209,0.36885,-0.091883,0.091883,0.51526,0.96174
1,3,0,589,2.004,0,2.004,2.004,2.004,6,6,0,0,12,486.06,-1.2422,1.5288,-1.0312,2.3669,2.3669,0.45123,0.34209,0.36885,-0.091883,0.091883,0.51526,0.7991
1,3,1,526,1.512,1.008,-0.504,0.504,2.52,6,6,0,0,12,500,-1.4764,0.67633,1.0617,-0.46233,0.46233,1.0549,0.34209,0.36885,-0.091883,0.091883,0.51526,0.96985
1,3,1,738,0.996,0.48,-0.516,0.516,1.476,6,6,0,0,12,481.09,-0.68824,-0.2177,-0.034589,-0.47587,0.47587,-0.16649,0.34209,0.36885,-0.091883,0.091883,0.51526,0.73831
1,3,0,763,2.004,0,2.004,2.004,2.004,6,5,1,1,11,469.57,-0.5953,1.5288,-1.0312,2.3669,2.3669,0.45123,0.34209,-2.2438,1.2098,1.2098,-0.94465,0.59728
1,3,0,1492,0.504,0,0.504,0.504,0.504,6,6,0,0,12,353.41,2.1148,-1.0701,-1.0312,0.67478,0.67478,-1.3036,0.34209,0.36885,-0.091883,0.091883,0.51526,-0.82522
1,3,0,1042,0.456,0.48,-0.024,0.024,0.936,6,6,0,0,12,440.16,0.44191,-1.1533,-0.034589,0.079152,0.079152,-0.79824,0.34209,0.36885,-0.091883,0.091883,0.51526,0.23713
1,3,1,1427,0.996,1.008,0.012,0.012,2.004,6,6,0,0,12,444.49,1.8732,-0.2177,1.0617,0.11976,0.11976,0.45123,0.34209,0.36885,-0.091883,0.091883,0.51526,0.29007
1,3,1,707,1.5,0.24,-1.26,1.26,1.74,6,6,0,0,12,459.75,-0.80349,0.65554,-0.53291,-1.3152,1.3152,0.14237,0.34209,0.36885,-0.091883,0.091883,0.51526,0.47694
1,3,0,1037,1.5,0.504,0.996,0.996,2.004,6,6,0,0,12,468.03,0.42333,0.65554,0.015243,1.2298,1.2298,0.45123,0.34209,0.36885,-0.091883,0.091883,0.51526,0.57842
1,3,0,934,0.996,0.456,0.54,0.54,1.452,6,6,0,0,12,465.93,0.040413,-0.2177,-0.084421,0.71539,0.71539,-0.19456,0.34209,0.36885,-0.091883,0.091883,0.51526,0.55267
1,3,1,899,1.752,0,-1.752,1.752,1.752,6,6,0,0,12,451.57,-0.089704,1.0922,-1.0312,-1.8702,1.8702,0.15641,0.34209,0.36885,-0.091883,0.091883,0.51526,0.37682
1,3,1,778,0.504,0,-0.504,0.504,0.504,6,6,0,0,12,500,-0.53953,-1.0701,-1.0312,-0.46233,0.46233,-1.3036,0.34209,0.36885,-0.091883,0.091883,0.51526,0.96985
1,3,1,886,0.996,0,-0.996,0.996,0.996,6,6,0,0,12,451.87,-0.13803,-0.2177,-1.0312,-1.0173,1.0173,-0.72804,0.34209,0.36885,-0.091883,0.091883,0.51526,0.38049
1,3,1,665,1.008,0,-1.008,1.008,1.008,4,6,2,2,10,469.03,-0.95962,-0.19691,-1.0312,-1.0309,1.0309,-0.714,-2.8888,0.36885,2.5115,2.5115,-2.4046,0.59062
1,3,0,796,0.456,0,0.456,0.456,0.456,6,6,0,0,12,483.64,-0.47262,-1.1533,-1.0312,0.62063,0.62063,-1.3598,0.34209,0.36885,-0.091883,0.091883,0.51526,0.76947
1,3,1,645,1.008,1.752,0.744,0.744,2.76,4,6,2,2,10,458.2,-1.034,-0.19691,2.6065,0.94552,0.94552,1.3357,-2.8888,0.36885,2.5115,2.5115,-2.4046,0.45803
1,3,0,764,1.5,0.48,1.02,1.02,1.98,6,6,0,0,12,452.72,-0.59158,0.65554,-0.034589,1.2569,1.2569,0.42315,0.34209,0.36885,-0.091883,0.091883,0.51526,0.39089
1,3,1,737,1.752,0.24,-1.512,1.512,1.992,6,6,0,0,12,466.85,-0.69196,1.0922,-0.53291,-1.5994,1.5994,0.43719,0.34209,0.36885,-0.091883,0.091883,0.51526,0.56389
1,3,0,862,0,0,0,0,0,6,5,1,1,11,221.09,-0.22726,-1.9434,-1.0312,0.10623,0.10623,-1.8933,0.34209,-2.2438,1.2098,1.2098,-0.94465,-2.4455
1,3,1,1754,0,0,0,0,0,6,6,0,0,12,182.91,3.0889,-1.9434,-1.0312,0.10623,0.10623,-1.8933,0.34209,0.36885,-0.091883,0.091883,0.51526,-2.913
