Part,Trial,1stFixation,1stFixationTime,LastFixation,LastFixationTime,firstFixValue,firstFixFam,lastFixValue,lastFixFam,fixatNum,middleFixNum,mostPopularFix,numMostPopularFix,mostPopularFixMed,numMostPopularFixMed,middleFixTime,middleFixTimeAvg,TotalTime
0,228,0,238,1,239,,,1.55,5.0,7,5,1,3,1.0,2.0,1068,213.6,1545
0,229,2,238,2,385,2.0,4.75,2.0,4.75,5,3,2,3,2.0,2.0,668,222.66666666666666,1291
0,230,1,344,2,384,1.4,3.83,1.55,5.0,5,3,1,2,1.0,2.0,816,272.0,1544
0,231,1,412,1,218,0.65,0.33,0.65,0.33,11,9,1,5,2.0,5.0,3560,395.55555555555554,4190
0,232,2,303,2,429,1.85,4.08,1.85,4.08,6,4,2,3,1.0,2.0,980,245.0,1712
0,233,1,226,2,157,1.55,3.83,0.95,3.83,11,9,1,6,1.0,6.0,2575,286.1111111111111,2958
0,234,1,64,1,45,2.3,5.0,2.3,5.0,6,4,1,4,1.0,3.0,1509,377.25,1618
0,235,2,216,1,370,1.7,4.58,2.0,4.83,6,4,1,3,1.0,2.0,888,222.0,1474
0,236,1,392,1,335,2.0,5.0,2.0,5.0,5,3,1,3,1.0,2.0,988,329.3333333333333,1715
0,237,2,256,2,101,1.1,4.33,1.1,4.33,8,6,2,4,1.0,3.0,1462,243.66666666666666,1819
0,238,1,220,2,328,0.95,4.58,1.1,4.08,6,4,1,3,1.0,3.0,906,226.5,1454
0,239,1,346,1,62,0.8,4.33,0.8,4.33,10,8,1,6,1.0,5.0,3072,384.0,3480
1,0,2,201,1,699,0.5,0.58,0.2,0.58,20,18,2,9,2.0,9.0,4060,225.55555555555554,4960
1,1,2,215,2,229,0.65,2.33,0.65,2.33,20,18,2,13,2.0,12.0,5994,333.0,6438
1,2,2,209,2,316,0.65,5.0,0.65,5.0,19,17,2,10,2.0,9.0,4600,270.5882352941176,5125
1,3,2,132,1,86,0.5,4.83,0.2,0.83,18,16,2,9,2.0,9.0,4050,253.125,4268
1,4,0,184,2,641,,,0.35,5.0,15,13,1,7,1.0,7.0,3901,300.0769230769231,4726
1,5,2,199,2,113,0.35,5.0,0.35,5.0,19,17,2,11,2.0,10.0,5080,298.8235294117647,5392
1,6,2,177,1,152,0.0,0.58,0.2,0.08,11,9,1,5,2.0,5.0,3142,349.1111111111111,3471
1,7,2,160,1,313,0.35,0.33,0.5,4.83,16,14,1,7,2.0,7.0,3826,273.2857142857143,4299
1,8,2,172,1,351,0.5,3.83,0.5,0.33,14,12,2,7,2.0,7.0,3776,314.6666666666667,4299
1,9,2,202,1,206,0.65,5.0,0.5,4.83,13,11,2,8,2.0,8.0,3680,334.54545454545456,4088
1,10,2,326,1,187,0.2,0.83,0.0,0.08,10,8,1,5,1.0,4.0,2634,329.25,3147
1,11,2,186,1,501,0.2,2.08,0.0,5.0,16,14,2,11,2.0,11.0,3236,231.14285714285714,3923
1,12,2,66,1,269,0.65,2.33,0.35,0.33,13,11,1,7,1.0,6.0,3554,323.09090909090907,3889
1,13,2,169,1,111,0.2,4.08,0.0,4.33,15,13,1,8,1.0,7.0,4146,318.9230769230769,4426
1,14,2,214,2,157,0.0,0.58,0.0,0.58,11,9,2,6,2.0,5.0,2664,296.0,3035
1,15,2,185,2,170,0.2,5.0,0.2,5.0,16,14,1,9,1.0,9.0,4560,325.7142857142857,4915
1,16,2,173,1,390,0.35,0.08,0.5,0.08,18,16,2,10,2.0,10.0,4832,302.0,5395
1,17,2,199,2,208,0.65,5.0,0.65,5.0,20,18,1,11,1.0,11.0,5216,289.77777777777777,5623
1,18,2,215,2,199,0.2,0.33,0.2,0.33,16,14,2,9,2.0,8.0,5794,413.85714285714283,6208
1,19,2,192,2,165,0.0,0.0,0.0,0.0,9,7,2,5,2.0,4.0,1966,280.85714285714283,2323
1,20,2,123,1,238,0.2,5.0,0.35,1.08,14,12,1,8,1.0,7.0,3130,260.8333333333333,3491
1,21,2,205,1,381,0.2,5.0,0.65,2.58,17,15,2,9,2.0,9.0,4882,325.46666666666664,5468
1,22,2,161,2,405,0.65,5.0,0.65,5.0,19,17,2,12,2.0,11.0,5880,345.88235294117646,6446
1,23,0,236,2,333,,,0.35,0.33,15,13,1,9,1.0,9.0,3972,305.53846153846155,4541
1,24,2,177,1,186,0.8,1.58,0.0,0.08,13,11,2,7,2.0,7.0,3628,329.8181818181818,3991
1,25,0,156,2,471,,,0.65,0.58,12,10,2,5,1.0,4.0,3608,360.8,4235
1,26,2,171,1,114,0.65,5.0,0.65,4.33,21,19,1,11,1.0,10.0,5204,273.89473684210526,5489
1,27,2,184,1,374,0.8,1.58,0.5,4.83,20,18,1,10,1.0,9.0,5822,323.44444444444446,6380
1,28,2,176,2,253,0.05,5.0,0.05,5.0,12,10,2,8,2.0,7.0,2956,295.6,3385
1,29,2,184,1,265,0.5,1.08,0.5,5.0,16,14,2,9,2.0,9.0,4030,287.85714285714283,4479
1,30,2,169,1,481,0.65,5.0,0.2,0.33,10,8,2,6,2.0,6.0,2896,362.0,3546
1,31,2,181,1,269,0.2,2.08,0.8,4.08,14,12,1,9,1.0,8.0,2816,234.66666666666666,3266
1,32,2,196,2,71,0.05,5.0,0.05,5.0,10,8,2,5,1.0,4.0,2000,250.0,2267
1,33,2,197,1,191,0.35,4.58,0.2,4.08,15,13,2,11,2.0,11.0,3420,263.0769230769231,3808
1,34,2,160,1,333,0.35,3.83,0.65,0.33,16,14,2,10,2.0,10.0,3540,252.85714285714286,4033
1,35,2,187,1,252,0.5,0.08,0.2,0.0,13,11,2,7,2.0,7.0,2654,241.27272727272728,3093
1,36,2,169,2,289,0.35,5.0,0.35,5.0,12,10,2,7,2.0,6.0,3028,302.8,3486
1,37,2,45,1,82,0.5,0.08,0.05,5.0,18,16,1,9,1.0,8.0,5274,329.625,5401
1,38,2,182,1,483,0.05,5.0,0.5,5.0,11,9,1,7,1.0,6.0,2168,240.88888888888889,2833
1,39,2,179,1,137,0.5,5.0,0.0,4.33,9,7,1,4,2.0,4.0,1430,204.28571428571428,1746
1,40,0,125,2,84,,,0.8,4.08,14,12,2,6,2.0,5.0,2904,242.0,3113
1,41,0,232,2,334,,,0.5,5.0,13,11,1,6,1.0,6.0,3707,337.0,4273
1,42,2,40,1,68,0.2,0.83,0.5,4.83,14,12,1,8,1.0,7.0,2292,191.0,2400
1,43,2,47,1,243,0.5,0.08,0.35,0.08,12,10,2,6,2.0,6.0,2420,242.0,2710
1,44,2,44,1,146,0.2,0.08,0.5,0.0,18,16,1,10,1.0,9.0,3256,203.5,3446
1,45,1,310,2,178,0.65,0.58,0.5,5.0,13,11,1,9,1.0,9.0,3505,318.6363636363636,3993
1,46,2,225,1,122,0.05,5.0,0.65,5.0,10,8,1,5,1.0,4.0,2042,255.25,2389
1,47,2,174,1,230,0.0,5.0,0.2,2.08,7,5,2,4,2.0,4.0,1000,200.0,1404
1,48,2,191,2,304,0.2,0.58,0.2,0.58,13,11,1,6,1.0,6.0,2754,250.36363636363637,3249
1,49,2,74,1,102,0.0,0.0,0.35,0.08,11,9,2,7,2.0,7.0,1646,182.88888888888889,1822
1,50,2,3,1,281,0.0,0.08,0.2,0.83,11,9,2,6,2.0,6.0,1710,190.0,1994
1,51,2,59,1,145,0.2,5.0,0.65,5.0,12,10,2,6,2.0,6.0,2496,249.6,2700
1,52,2,168,1,198,0.0,0.08,0.5,3.83,9,7,1,5,1.0,4.0,1520,217.14285714285714,1886
1,53,2,158,1,420,0.65,4.33,0.65,5.0,11,9,1,7,1.0,6.0,2748,305.3333333333333,3326
1,54,2,36,2,107,0.8,4.08,0.8,4.08,14,12,2,10,2.0,9.0,3156,263.0,3299
1,55,2,62,1,243,0.65,5.0,0.0,0.0,12,10,2,7,2.0,7.0,2216,221.6,2521
1,56,2,0,1,364,0.5,5.0,0.05,5.0,14,12,2,7,2.0,7.0,2588,215.66666666666666,2952
1,57,0,47,1,32,,,0.35,0.33,10,8,2,5,2.0,5.0,2336,292.0,2415
1,58,2,122,1,40,0.2,2.08,0.2,5.0,8,6,1,6,1.0,5.0,3336,556.0,3498
1,59,2,177,1,447,0.2,5.0,0.0,0.08,9,7,1,4,2.0,4.0,1646,235.14285714285714,2270
1,60,2,104,1,271,0.5,1.08,0.35,5.0,13,11,2,8,2.0,8.0,2138,194.36363636363637,2513
1,61,2,82,1,266,0.35,4.58,0.65,5.0,9,7,1,4,2.0,4.0,2390,341.42857142857144,2738
1,62,2,86,1,91,0.5,4.83,0.35,0.33,14,12,1,7,1.0,6.0,3137,261.4166666666667,3314
1,63,2,45,1,301,0.2,5.0,0.05,5.0,10,8,1,5,1.0,4.0,2740,342.5,3086
1,64,2,24,2,383,0.5,0.33,0.5,0.33,9,7,2,6,2.0,5.0,1986,283.7142857142857,2393
1,65,2,158,1,472,0.2,5.0,0.05,5.0,10,8,2,5,2.0,5.0,1930,241.25,2560
1,66,2,202,1,189,0.35,0.33,0.65,2.33,10,8,1,6,1.0,5.0,2739,342.375,3130
1,67,2,55,1,117,0.5,0.08,0.65,2.58,20,18,1,11,1.0,10.0,4232,235.11111111111111,4404
1,68,2,164,1,101,0.2,5.0,0.65,4.33,12,10,2,6,2.0,6.0,1512,151.2,1777
1,69,2,180,1,216,0.35,1.08,0.5,0.08,13,11,2,6,2.0,6.0,1990,180.9090909090909,2386
1,70,2,68,1,278,0.35,4.58,0.5,0.33,12,10,1,6,1.0,5.0,2416,241.6,2762
1,71,2,125,1,263,0.2,2.08,0.65,5.0,7,5,1,3,2.0,3.0,1480,296.0,1868
1,72,2,66,1,559,0.65,5.0,0.65,1.08,12,10,1,6,1.0,5.0,2006,200.6,2631
1,73,2,157,1,266,0.5,4.83,0.65,5.0,12,10,1,8,1.0,7.0,2650,265.0,3073
1,74,2,64,2,122,0.35,5.0,0.35,5.0,9,7,2,4,1.0,3.0,1873,267.57142857142856,2059
1,75,2,110,2,150,0.65,1.08,0.65,1.08,9,7,2,5,2.0,4.0,1351,193.0,1611
1,76,2,40,1,36,0.0,0.0,0.5,5.0,8,6,2,4,2.0,4.0,1645,274.1666666666667,1721
1,77,2,52,1,537,0.0,4.33,0.2,4.08,10,8,1,4,2.0,4.0,1946,243.25,2535
1,78,1,207,2,132,0.65,0.33,0.5,0.0,9,7,1,4,1.0,4.0,1838,262.57142857142856,2177
1,79,0,410,2,44,,,0.65,0.58,8,6,1,3,1.0,3.0,2123,353.8333333333333,2577
1,80,2,526,2,318,0.2,0.83,0.2,0.83,8,6,1,4,1.0,4.0,1897,316.1666666666667,2741
1,81,2,296,1,736,0.65,5.0,0.0,0.0,6,4,2,3,2.0,3.0,1154,288.5,2186
1,82,2,262,1,231,0.2,5.0,0.05,5.0,8,6,1,4,1.0,3.0,2310,385.0,2803
1,83,2,188,1,390,0.35,5.0,0.0,5.0,7,5,1,3,2.0,3.0,1124,224.8,1702
1,84,2,207,1,525,0.2,2.08,0.2,5.0,8,6,1,4,1.0,3.0,1420,236.66666666666666,2152
1,85,2,189,1,263,0.65,1.08,0.2,5.0,6,4,2,3,2.0,3.0,962,240.5,1414
1,86,2,160,2,215,0.35,4.58,0.35,4.58,8,6,2,4,1.0,3.0,1604,267.3333333333333,1979
1,87,2,165,2,184,0.35,1.08,0.35,1.08,8,6,2,5,2.0,4.0,1580,263.3333333333333,1929
1,88,2,204,1,162,0.65,0.58,0.0,0.58,7,5,1,3,2.0,3.0,1252,250.4,1618
1,89,2,164,1,502,0.0,4.33,0.2,4.08,7,5,2,4,2.0,4.0,868,173.6,1534
1,90,2,158,1,202,0.5,1.08,0.35,5.0,7,5,1,3,2.0,3.0,1024,204.8,1384
1,91,2,200,1,257,0.0,5.0,0.2,2.08,6,4,2,3,2.0,3.0,886,221.5,1343
1,92,2,179,1,614,0.0,0.08,0.2,0.83,6,4,2,3,2.0,3.0,890,222.5,1683
1,93,2,171,2,69,0.05,5.0,0.05,5.0,8,6,2,4,1.0,3.0,1822,303.6666666666667,2062
1,94,2,110,1,307,0.5,5.0,0.65,0.58,6,4,2,3,2.0,3.0,1122,280.5,1539
1,95,2,204,0,251,0.65,5.0,,,7,5,2,3,2.0,3.0,1146,229.2,1601
1,96,0,162,1,136,,,0.05,5.0,8,6,1,3,0.0,2.0,1560,260.0,1858
1,97,2,242,1,449,0.5,0.33,0.5,3.83,5,3,1,2,2.0,2.0,776,258.6666666666667,1467
1,98,2,202,1,115,0.65,4.33,0.65,5.0,8,6,1,4,1.0,3.0,1550,258.3333333333333,1867
1,99,2,148,1,318,0.8,4.08,0.2,2.08,6,4,2,3,2.0,3.0,984,246.0,1450
1,100,2,198,1,592,0.5,0.08,0.65,2.58,8,6,1,4,1.0,3.0,1588,264.6666666666667,2378
1,101,2,191,2,129,0.5,4.83,0.5,4.83,9,7,1,4,1.0,4.0,1818,259.7142857142857,2138
1,102,2,181,1,237,0.2,5.0,0.0,0.08,6,4,2,3,2.0,3.0,996,249.0,1414
1,103,2,226,1,375,0.35,4.58,0.65,5.0,8,6,1,4,1.0,3.0,1370,228.33333333333334,1971
1,104,2,207,1,680,0.2,2.08,0.65,5.0,6,4,1,3,1.0,2.0,1096,274.0,1983
1,105,2,182,1,332,0.2,5.0,0.65,5.0,8,6,1,5,1.0,4.0,1744,290.6666666666667,2258
1,106,2,165,1,349,0.2,0.08,0.5,0.0,6,4,2,3,2.0,3.0,886,221.5,1400
1,107,2,165,1,235,0.0,0.08,0.5,3.83,5,3,1,2,2.0,2.0,792,264.0,1192
1,108,2,181,1,132,0.2,5.0,0.65,4.33,6,4,1,3,1.0,2.0,978,244.5,1291
1,109,2,155,1,80,0.2,0.0,0.35,0.33,6,4,2,3,2.0,3.0,800,200.0,1035
1,110,2,170,2,132,0.5,5.0,0.5,5.0,8,6,2,4,1.0,3.0,1766,294.3333333333333,2068
1,111,2,169,1,95,0.0,0.0,0.5,5.0,7,5,1,3,2.0,3.0,900,180.0,1164
1,112,2,198,1,104,0.5,0.0,0.65,0.33,7,5,1,4,1.0,3.0,1180,236.0,1482
1,113,2,192,1,196,0.0,0.0,0.35,0.08,6,4,2,3,2.0,3.0,734,183.5,1122
1,114,2,182,1,445,0.2,0.58,0.05,5.0,6,4,1,3,1.0,2.0,1136,284.0,1763
1,115,2,184,2,90,0.35,0.33,0.35,0.33,9,7,1,4,1.0,4.0,1734,247.71428571428572,2008
1,116,2,157,2,112,0.5,5.0,0.5,5.0,8,6,2,4,2.0,3.0,1562,260.3333333333333,1831
1,117,2,176,1,169,0.5,0.08,0.35,0.08,9,7,1,4,1.0,3.0,1764,252.0,2109
1,118,2,186,1,541,0.5,4.83,0.65,5.0,6,4,1,3,1.0,2.0,982,245.5,1709
1,119,2,187,1,329,0.8,4.08,0.5,5.0,5,3,1,2,2.0,2.0,720,240.0,1236
1,120,1,216,2,438,0.2,2.08,0.65,5.0,9,7,1,3,1.0,3.0,1708,244.0,2362
1,121,1,204,2,172,0.0,0.58,0.2,0.08,7,5,1,4,1.0,4.0,1128,225.6,1504
1,122,0,214,1,145,,,0.5,0.08,7,5,1,3,1.0,2.0,1410,282.0,1769
1,123,2,212,2,104,0.05,5.0,0.05,5.0,7,5,1,3,1.0,3.0,1682,336.4,1998
1,124,2,188,1,242,0.5,0.08,0.35,5.0,5,3,1,2,2.0,2.0,764,254.66666666666666,1194
1,125,2,185,1,98,0.65,5.0,0.05,5.0,6,4,1,3,1.0,2.0,852,213.0,1135
1,126,2,187,1,161,0.5,0.58,0.65,5.0,7,5,1,4,1.0,3.0,1368,273.6,1716
1,127,2,205,1,151,0.65,0.33,0.5,0.0,6,4,1,3,1.0,2.0,964,241.0,1320
1,128,2,201,1,188,0.5,0.0,0.2,0.08,6,4,1,3,1.0,2.0,852,213.0,1241
1,129,2,178,1,150,0.5,4.83,0.8,1.58,6,4,1,3,1.0,2.0,950,237.5,1278
1,130,2,171,1,279,0.2,4.08,0.35,4.58,5,3,1,2,2.0,2.0,710,236.66666666666666,1160
1,131,2,165,1,215,0.35,1.08,0.2,5.0,7,5,1,3,2.0,3.0,1216,243.2,1596
1,132,2,181,1,189,0.2,0.33,0.65,5.0,5,3,1,2,2.0,2.0,788,262.6666666666667,1158
1,133,2,173,1,329,0.5,5.0,0.5,1.08,6,4,1,3,1.0,2.0,1002,250.5,1504
1,134,2,177,1,250,0.5,3.83,0.0,0.08,5,3,1,2,2.0,2.0,642,214.0,1069
1,135,2,167,1,174,0.65,4.33,0.2,5.0,5,3,1,2,2.0,2.0,668,222.66666666666666,1009
1,136,2,166,1,276,0.65,1.08,0.65,5.0,5,3,1,2,2.0,2.0,682,227.33333333333334,1124
1,137,2,161,1,231,0.2,0.0,0.5,0.08,6,4,2,3,2.0,3.0,782,195.5,1174
1,138,2,188,1,190,0.0,0.0,0.65,5.0,5,3,1,2,2.0,2.0,642,214.0,1020
1,139,2,207,1,303,0.35,0.08,0.0,0.0,5,3,1,2,2.0,2.0,640,213.33333333333334,1150
1,140,2,173,1,175,0.5,5.0,0.65,2.33,6,4,1,3,1.0,2.0,906,226.5,1254
1,141,2,182,1,738,0.0,4.33,0.5,5.0,6,4,1,3,1.0,2.0,978,244.5,1898
1,142,2,176,1,316,0.35,4.58,0.2,0.33,5,3,1,2,2.0,2.0,692,230.66666666666666,1184
1,143,2,186,1,142,0.0,0.08,0.8,1.58,5,3,1,2,2.0,2.0,684,228.0,1012
1,144,2,197,1,365,0.65,0.33,0.35,3.83,8,6,1,5,1.0,4.0,1494,249.0,2056
1,145,2,189,1,182,0.0,0.08,0.2,5.0,5,3,1,2,2.0,2.0,654,218.0,1025
1,146,2,165,1,162,0.5,0.08,0.35,1.08,6,4,2,3,2.0,3.0,796,199.0,1123
1,147,2,196,1,368,0.2,5.0,0.0,0.0,5,3,1,2,2.0,2.0,660,220.0,1224
1,148,2,173,1,326,0.2,0.58,0.5,0.58,8,6,1,5,1.0,4.0,1428,238.0,1927
1,149,2,179,1,104,0.5,5.0,0.8,4.08,6,4,1,3,1.0,2.0,820,205.0,1103
1,150,2,198,1,259,0.5,5.0,0.0,0.0,5,3,1,2,2.0,2.0,720,240.0,1177
1,151,2,204,1,65,0.65,2.58,0.5,0.08,6,4,1,3,1.0,2.0,904,226.0,1173
1,152,2,159,1,356,0.35,3.83,0.35,0.33,6,4,2,3,2.0,3.0,612,153.0,1127
1,153,2,177,1,317,0.05,5.0,0.2,5.0,7,5,1,4,1.0,3.0,1046,209.2,1540
1,154,2,168,2,86,0.5,0.33,0.5,0.33,6,4,2,3,1.0,2.0,1320,330.0,1574
1,155,2,159,1,169,0.05,5.0,0.2,0.58,6,4,1,3,1.0,2.0,884,221.0,1212
1,156,2,170,1,387,0.35,0.33,0.2,0.0,5,3,1,2,2.0,2.0,690,230.0,1247
1,157,2,172,1,178,0.65,2.58,0.2,5.0,6,4,1,3,1.0,2.0,746,186.5,1096
1,158,2,178,1,311,0.2,5.0,0.65,1.08,5,3,1,2,2.0,2.0,674,224.66666666666666,1163
1,159,2,181,1,647,0.0,5.0,0.35,5.0,4,2,2,2,,,0,0.0,1068
1,160,1,171,2,429,0.2,5.0,0.0,0.08,6,4,1,3,1.0,3.0,924,231.0,1524
1,161,1,203,2,282,0.65,5.0,0.5,0.58,6,4,1,3,1.0,3.0,1096,274.0,1581
1,162,1,176,2,229,0.2,5.0,0.05,5.0,8,6,1,4,1.0,4.0,1496,249.33333333333334,1901
1,163,1,157,2,112,0.35,1.08,0.5,0.08,7,5,1,3,1.0,3.0,1084,216.8,1353
1,164,0,322,2,51,,,0.0,5.0,7,5,2,3,1.0,2.0,1604,320.8,1977
1,165,1,202,1,245,0.65,5.0,0.65,5.0,7,5,1,4,1.0,3.0,1864,372.8,2311
1,166,2,296,1,235,0.2,4.08,0.35,4.58,5,3,1,2,2.0,2.0,3503,1167.6666666666667,4034
1,167,2,168,1,269,0.65,5.0,0.05,5.0,5,3,1,2,2.0,2.0,4059,1353.0,4496
1,168,0,1568,2,244,,,0.2,0.33,6,4,1,2,1.0,2.0,1548,387.0,3360
1,169,2,314,1,406,0.05,5.0,0.2,0.58,4,2,1,2,,,0,0.0,2518
1,170,2,542,1,184,0.0,4.33,0.5,5.0,7,5,1,4,1.0,3.0,1907,381.4,2633
1,171,0,214,2,283,,,0.2,5.0,6,4,1,2,1.0,2.0,1326,331.5,1823
1,172,1,154,2,185,0.35,4.58,0.5,0.33,6,4,2,3,1.0,2.0,1538,384.5,1877
1,173,1,346,2,392,0.0,0.58,0.2,0.08,5,3,1,3,1.0,3.0,856,285.3333333333333,1594
1,174,1,276,2,163,0.35,5.0,0.5,0.08,5,3,1,2,1.0,2.0,1173,391.0,1612
1,175,2,268,1,578,0.5,3.83,0.0,0.08,3,1,1,1,,,0,0.0,1802
1,176,1,201,2,110,0.2,2.08,0.65,5.0,6,4,2,3,1.0,2.0,1100,275.0,1411
1,177,2,521,1,137,0.5,5.0,0.0,0.0,5,3,1,2,2.0,2.0,730,243.33333333333334,1388
1,178,2,197,1,213,0.35,1.08,0.2,5.0,7,5,1,3,2.0,3.0,948,189.6,1358
1,179,1,530,1,146,0.5,0.08,0.5,0.08,5,3,1,2,2.0,2.0,1105,368.3333333333333,1781
1,180,2,242,1,108,0.5,4.83,0.8,1.58,5,3,1,3,1.0,2.0,947,315.6666666666667,1297
1,181,2,262,1,277,0.65,4.33,0.2,5.0,4,2,1,2,,,0,0.0,1113
1,182,2,252,2,139,0.2,0.58,0.2,0.58,7,5,1,4,1.0,4.0,2154,430.8,2545
1,183,1,450,1,362,0.35,5.0,0.35,5.0,4,2,1,3,,,0,0.0,1569
1,184,1,468,1,125,0.5,0.08,0.5,0.08,7,5,1,4,1.0,3.0,1425,285.0,2018
1,185,2,200,1,241,0.2,0.0,0.5,0.08,6,4,2,3,2.0,3.0,704,176.0,1145
1,186,1,248,2,234,0.2,0.33,0.35,4.58,5,3,1,2,1.0,2.0,1045,348.3333333333333,1527
1,187,2,199,1,123,0.5,5.0,0.65,2.33,5,3,1,2,2.0,2.0,890,296.6666666666667,1212
1,188,2,188,1,322,0.65,0.33,0.5,0.0,5,3,1,2,2.0,2.0,650,216.66666666666666,1160
1,189,2,196,1,108,0.5,5.0,0.8,4.08,5,3,1,2,2.0,2.0,794,264.6666666666667,1098
1,190,2,248,1,234,0.65,2.58,0.2,5.0,4,2,1,2,,,0,0.0,1057
1,191,2,191,1,411,0.0,0.08,0.8,1.58,4,2,2,2,,,0,0.0,838
1,192,2,213,1,310,0.5,5.0,0.5,1.08,6,4,1,3,1.0,2.0,850,212.5,1373
1,193,2,250,1,172,0.35,0.08,0.0,0.0,6,4,1,3,1.0,2.0,1054,263.5,1476
1,194,2,244,1,222,0.5,0.0,0.2,0.08,4,2,1,2,,,0,0.0,1187
1,195,2,195,1,256,0.65,0.33,0.35,3.83,5,3,1,2,2.0,2.0,596,198.66666666666666,1047
1,196,2,183,1,46,0.2,5.0,0.65,1.08,6,4,1,3,1.0,2.0,834,208.5,1063
1,197,2,160,1,119,0.35,3.83,0.35,0.33,5,3,1,2,2.0,2.0,582,194.0,861
1,198,2,224,1,220,0.35,0.33,0.2,0.0,5,3,1,2,2.0,2.0,776,258.6666666666667,1220
1,199,2,205,1,328,0.0,0.0,0.65,5.0,4,2,2,2,,,0,0.0,757
1,200,0,217,2,140,,,0.8,4.08,7,5,1,3,1.0,3.0,1472,294.4,1829
1,201,2,300,2,192,0.5,5.0,0.5,5.0,7,5,1,3,1.0,3.0,1466,293.2,1958
1,202,1,280,2,462,0.5,4.83,0.2,0.83,4,2,1,2,,,0,0.0,1335
1,203,1,180,2,168,0.35,0.08,0.5,0.08,7,5,1,3,1.0,3.0,1212,242.4,1560
1,204,2,294,1,60,0.2,0.08,0.5,0.0,5,3,1,3,1.0,2.0,968,322.6666666666667,1322
1,205,2,310,1,126,0.5,5.0,0.65,0.58,5,3,1,3,1.0,2.0,1109,369.6666666666667,1545
1,206,2,264,1,190,0.05,5.0,0.65,5.0,5,3,1,2,2.0,2.0,931,310.3333333333333,1385
1,207,2,280,1,108,0.0,5.0,0.2,2.08,5,3,1,3,1.0,2.0,2496,832.0,2884
1,208,2,168,2,66,0.2,0.58,0.2,0.58,7,5,1,3,1.0,3.0,1124,224.8,1358
1,209,1,400,2,117,0.35,0.08,0.0,0.0,6,4,2,3,1.0,2.0,1146,286.5,1663
1,210,2,260,1,125,0.0,0.08,0.2,0.83,4,2,1,2,,,0,0.0,1382
1,211,2,222,1,251,0.2,5.0,0.65,5.0,6,4,1,3,1.0,2.0,2927,731.75,3400
1,212,2,166,1,224,0.0,0.08,0.5,3.83,5,3,1,2,2.0,2.0,668,222.66666666666666,1058
1,213,2,170,1,438,0.65,4.33,0.65,5.0,4,2,2,2,,,0,0.0,882
1,214,2,189,1,164,0.8,4.08,0.2,2.08,5,3,1,2,2.0,2.0,704,234.66666666666666,1057
1,215,2,208,1,451,0.65,5.0,0.0,0.0,5,3,1,2,2.0,2.0,570,190.0,1229
1,216,2,188,1,447,0.5,5.0,0.05,5.0,5,3,1,2,2.0,2.0,740,246.66666666666666,1375
1,217,2,222,1,339,0.2,0.0,0.35,0.33,4,2,2,2,,,0,0.0,819
1,218,2,224,1,412,0.2,2.08,0.2,5.0,5,3,1,3,1.0,2.0,1289,429.6666666666667,1925
1,219,2,169,1,173,0.2,5.0,0.0,0.08,5,3,1,2,2.0,2.0,720,240.0,1062
1,220,2,182,1,448,0.5,1.08,0.35,5.0,5,3,1,2,2.0,2.0,690,230.0,1320
1,221,2,185,1,303,0.35,4.58,0.65,5.0,5,3,1,2,2.0,2.0,580,193.33333333333334,1068
1,222,2,62,1,278,0.5,4.83,0.35,0.33,6,4,1,3,1.0,2.0,1166,291.5,1506
1,223,2,174,1,45,0.2,5.0,0.05,5.0,5,3,1,2,2.0,2.0,664,221.33333333333334,883
1,224,2,173,1,170,0.5,0.33,0.5,3.83,5,3,1,2,2.0,2.0,616,205.33333333333334,959
1,225,2,176,2,165,0.2,5.0,0.2,5.0,6,4,2,3,1.0,2.0,976,244.0,1317
1,226,2,175,1,371,0.35,0.33,0.65,2.33,5,3,1,2,2.0,2.0,630,210.0,1176
1,227,2,168,1,46,0.5,0.08,0.65,2.58,6,4,1,3,1.0,2.0,982,245.5,1196
1,228,2,182,1,273,0.2,5.0,0.65,4.33,5,3,1,2,2.0,2.0,590,196.66666666666666,1045
1,229,2,173,1,243,0.35,1.08,0.5,0.08,5,3,1,2,2.0,2.0,644,214.66666666666666,1060
1,230,2,157,1,269,0.35,4.58,0.5,0.33,5,3,1,2,2.0,2.0,686,228.66666666666666,1112
1,231,2,234,1,349,0.2,2.08,0.65,5.0,4,2,1,2,,,0,0.0,1471
1,232,2,260,1,238,0.65,5.0,0.65,1.08,4,2,1,2,,,0,0.0,1188
1,233,2,248,1,258,0.5,4.83,0.65,5.0,5,3,1,2,2.0,2.0,905,301.6666666666667,1411
1,234,2,254,1,158,0.35,5.0,0.0,5.0,5,3,1,3,1.0,2.0,933,311.0,1345
1,235,2,189,1,225,0.65,1.08,0.2,5.0,5,3,1,2,2.0,2.0,578,192.66666666666666,992
1,236,2,181,1,407,0.0,0.0,0.5,5.0,4,2,2,2,,,0,0.0,816
1,237,2,240,2,216,0.0,4.33,0.0,4.33,6,4,2,3,1.0,2.0,1284,321.0,1740
1,238,2,168,1,172,0.5,0.0,0.65,0.33,5,3,1,2,2.0,2.0,692,230.66666666666666,1032
1,239,2,176,1,190,0.65,0.58,0.0,0.58,6,4,1,3,1.0,2.0,758,189.5,1124
2,0,1,284,1,179,1.1,1.83,1.1,1.83,16,14,1,8,1.0,7.0,3740,267.14285714285717,4203
2,1,1,278,2,357,2.75,3.58,2.15,5.0,14,12,2,6,1.0,5.0,4099,341.5833333333333,4734
