parcode,trial,microfix1,microfix2,microfix1_drop,microfix2_drop,microfix_1_drop_timeavg,microfix_2_drop_timeavg
12,235,7,3,4,1,346.75,332.0
12,236,4,2,3,1,182.66666666666666,277.0
12,237,6,9,4,7,264.5,238.14285714285714
12,238,4,3,2,2,186.5,230.0
12,239,4,3,2,2,209.5,266.0
13,0,8,6,6,5,269.1666666666667,298.0
13,1,6,3,4,2,397.5,427.0
13,2,8,4,6,3,252.66666666666666,384.6666666666667
13,3,11,11,9,9,212.0,230.33333333333334
13,4,4,8,3,7,230.66666666666666,228.0
13,5,4,9,3,7,217.33333333333334,192.0
13,6,7,8,5,6,268.4,252.5
13,7,10,5,8,4,238.375,196.0
13,8,5,6,4,5,217.5,203.6
13,9,4,13,2,11,144.5,256.54545454545456
13,10,6,7,5,6,203.6,191.0
13,11,4,1,3,0,146.0,
13,12,3,2,2,1,619.0,1180.0
13,13,6,3,5,2,159.6,433.5
13,14,5,4,4,3,417.0,330.6666666666667
13,15,8,3,6,2,263.3333333333333,438.0
13,16,9,7,7,5,240.28571428571428,215.2
13,17,8,3,6,2,234.16666666666666,356.0
13,18,4,7,2,5,495.0,267.0
13,19,14,9,11,7,245.8181818181818,233.42857142857142
13,20,17,9,15,8,224.66666666666666,239.75
13,21,8,11,5,9,204.8,148.44444444444446
13,22,5,4,3,3,206.66666666666666,284.0
13,23,4,9,2,7,65.0,134.85714285714286
13,24,2,8,1,7,392.0,255.14285714285714
13,25,4,14,3,13,203.33333333333334,390.0
13,26,10,8,6,6,189.0,183.66666666666666
13,27,7,2,5,1,223.2,64.0
13,28,11,4,9,3,192.11111111111111,322.0
13,29,11,7,9,6,275.22222222222223,223.0
13,30,4,3,2,1,448.0,106.0
13,31,10,10,8,8,223.25,315.375
13,32,2,2,0,1,,1370.0
13,33,14,8,12,7,231.58333333333334,122.85714285714286
13,34,5,7,4,6,195.0,217.33333333333334
13,35,16,5,13,4,179.84615384615384,180.0
13,36,3,10,2,8,255.0,176.375
13,37,6,6,5,5,123.2,220.8
13,38,1,2,0,1,,560.0
13,39,11,6,8,3,332.5,280.6666666666667
13,40,8,3,6,2,275.6666666666667,272.0
13,41,4,3,3,2,281.3333333333333,418.5
13,42,4,7,3,6,330.0,398.8333333333333
13,43,4,2,2,1,518.0,216.0
13,44,5,3,3,2,296.6666666666667,331.0
13,45,3,4,2,3,188.0,290.3333333333333
13,46,5,5,3,4,286.6666666666667,280.0
13,47,4,3,2,0,529.0,
13,48,4,8,3,6,317.3333333333333,398.1666666666667
13,49,6,14,4,11,308.0,225.63636363636363
13,50,5,4,3,2,268.6666666666667,243.0
13,51,3,4,1,1,406.0,291.0
13,52,6,4,4,3,279.0,277.3333333333333
13,53,2,4,1,2,294.0,265.0
13,54,4,5,3,3,286.6666666666667,251.33333333333334
13,55,9,6,7,4,294.0,218.5
13,56,7,3,5,2,388.8,372.0
13,57,6,2,4,1,351.0,932.0
13,58,7,7,5,5,309.4,297.6
13,59,4,4,3,3,211.33333333333334,363.6666666666667
13,60,10,8,7,5,225.14285714285714,316.4
13,61,11,7,8,5,246.5,251.6
13,62,4,4,3,3,214.0,306.0
13,63,6,11,4,9,315.0,241.55555555555554
13,64,4,3,3,2,250.0,225.0
13,65,16,6,13,3,269.0769230769231,474.0
13,66,4,3,2,2,221.0,288.0
13,67,8,2,6,1,190.83333333333334,348.0
13,68,11,8,9,5,198.33333333333334,315.6
13,69,3,15,2,13,421.0,291.0
13,70,4,3,2,2,327.0,425.0
13,71,6,3,4,2,330.5,252.0
13,72,5,3,4,1,246.0,794.0
13,73,14,7,12,5,236.25,290.4
13,74,4,4,3,3,224.66666666666666,196.66666666666666
13,75,11,4,9,3,220.77777777777777,360.6666666666667
13,76,4,5,3,3,303.3333333333333,311.0
13,77,3,3,2,2,504.5,284.0
13,78,3,7,2,5,469.0,334.2
13,79,0,4,0,3,,231.0
13,80,4,2,1,1,262.0,200.0
13,81,5,2,3,1,400.0,200.0
13,82,6,4,4,2,381.0,287.0
13,83,3,5,2,4,352.0,281.0
13,84,4,2,2,1,327.0,102.0
13,85,4,2,3,1,244.66666666666666,379.0
13,86,4,5,2,4,227.0,401.0
13,87,3,5,2,4,293.0,336.5
13,88,3,2,2,1,304.0,198.0
13,89,5,6,3,4,380.6666666666667,286.5
13,90,4,1,2,0,361.0,
13,91,4,2,2,1,279.0,226.0
13,92,7,2,5,1,284.0,490.0
13,93,5,4,3,3,256.6666666666667,374.6666666666667
13,94,4,4,3,3,332.0,344.0
13,95,4,2,2,1,296.0,560.0
13,96,3,4,2,3,337.0,262.0
13,97,8,4,6,3,276.6666666666667,367.3333333333333
13,98,7,5,5,4,421.0,303.5
13,99,5,3,4,2,180.0,262.0
13,100,3,2,2,1,309.0,62.0
13,101,5,4,4,2,165.0,215.5
13,102,5,9,3,8,250.0,324.25
13,103,3,2,1,1,452.0,396.0
13,104,6,2,3,1,282.6666666666667,244.0
13,105,4,3,2,2,245.5,326.0
13,106,6,2,4,1,277.5,428.0
13,107,2,3,1,1,180.0,274.0
13,108,2,3,1,1,595.0,508.0
13,109,5,3,3,1,242.0,404.0
13,110,4,2,3,1,225.33333333333334,213.0
13,111,3,5,2,4,260.0,264.25
13,112,3,3,1,1,206.0,354.0
13,113,8,7,6,5,253.66666666666666,210.0
13,114,4,4,2,1,262.5,234.0
13,115,4,2,2,1,380.0,476.0
13,116,4,2,2,1,296.0,580.0
13,117,2,3,1,2,431.0,249.0
13,118,4,5,2,3,494.0,356.0
13,119,7,4,5,2,331.8,372.0
13,120,6,4,5,2,332.2,195.0
13,121,3,7,2,6,332.0,315.5
13,122,2,2,1,1,392.0,309.0
13,123,3,1,2,0,413.0,
13,124,7,3,5,2,248.4,415.0
13,125,5,2,3,1,233.66666666666666,140.0
13,126,4,2,3,1,244.66666666666666,176.0
13,127,4,5,2,3,378.0,306.6666666666667
13,128,5,2,3,0,397.3333333333333,
13,129,1,4,0,3,,264.6666666666667
13,130,5,3,3,2,285.0,267.0
13,131,3,4,2,2,192.0,240.5
13,132,3,2,2,1,356.0,226.0
13,133,8,5,6,3,353.3333333333333,261.6666666666667
13,134,5,5,2,3,258.0,274.6666666666667
13,135,5,2,4,1,202.5,446.0
13,136,4,2,3,0,388.3333333333333,
13,137,7,4,4,2,440.5,276.0
13,138,4,6,2,5,273.0,304.4
13,139,9,1,8,0,267.25,
13,140,4,3,3,2,241.33333333333334,364.0
13,141,8,6,5,4,207.0,370.5
13,142,4,2,2,1,399.0,220.0
13,143,3,4,2,2,434.0,321.0
13,144,5,4,4,2,256.5,428.0
13,145,3,19,2,17,398.0,241.88235294117646
13,146,3,6,2,4,368.0,298.75
13,147,5,2,3,1,306.0,184.0
13,148,3,7,2,5,372.0,220.8
13,149,6,10,5,8,198.0,271.375
13,150,8,4,6,2,371.3333333333333,244.0
13,151,3,4,2,2,279.0,498.5
13,152,5,7,3,5,368.0,334.0
13,153,5,5,4,3,216.5,279.0
13,154,4,2,3,1,234.66666666666666,497.0
13,155,4,2,2,0,391.0,
13,156,4,4,3,2,257.3333333333333,413.0
13,157,6,9,4,6,230.5,175.33333333333334
13,158,6,5,4,3,278.5,248.0
13,159,3,2,2,1,364.0,528.0
13,160,8,5,4,2,263.0,234.5
13,161,3,2,2,1,266.0,483.0
13,162,3,3,2,2,354.0,297.0
13,163,5,3,3,2,528.6666666666666,280.0
13,164,4,4,2,2,323.0,446.0
13,165,3,3,2,2,367.0,233.0
13,166,7,5,5,4,310.4,314.0
13,167,8,4,7,1,342.2857142857143,332.0
13,168,5,2,3,1,239.33333333333334,522.0
13,169,2,6,1,4,348.0,227.5
13,170,4,5,2,3,515.0,285.3333333333333
13,171,4,2,3,1,419.3333333333333,252.0
13,172,3,3,2,2,439.0,429.0
13,173,3,4,2,2,250.0,259.0
13,174,13,5,10,3,259.0,266.6666666666667
13,175,3,3,2,2,226.0,224.5
13,176,5,4,3,3,265.3333333333333,230.66666666666666
13,177,2,3,1,2,363.0,297.0
13,178,3,3,2,2,300.0,255.0
13,179,2,4,1,3,517.0,392.6666666666667
13,180,3,2,2,1,310.0,346.0
13,181,4,7,2,5,400.0,304.8
13,182,5,4,2,2,195.5,326.0
13,183,6,3,5,1,355.2,54.0
13,184,5,9,3,7,297.3333333333333,275.7142857142857
13,185,2,3,1,1,272.0,452.0
13,186,2,4,1,3,313.0,258.0
13,187,5,3,3,1,454.6666666666667,358.0
13,188,5,1,4,0,308.0,
13,189,2,4,1,2,280.0,336.0
13,190,5,6,3,4,638.0,276.5
13,191,3,5,2,3,248.0,246.0
13,192,4,4,2,2,628.0,270.0
13,193,7,3,5,2,399.6,416.0
13,194,1,4,0,3,,200.66666666666666
13,195,4,5,3,3,170.66666666666666,246.0
13,196,4,4,3,2,417.3333333333333,276.0
13,197,2,2,1,1,400.0,448.0
13,198,4,4,3,2,310.6666666666667,332.0
13,199,2,6,1,4,562.0,345.25
13,200,5,3,4,1,212.25,568.0
13,201,3,5,2,4,442.0,312.75
13,202,2,2,1,1,592.0,184.0
13,203,3,3,2,2,324.0,277.0
13,204,3,4,1,2,534.0,144.0
13,205,3,3,2,2,395.5,392.0
13,206,2,4,1,3,410.0,209.33333333333334
13,207,2,5,1,4,196.0,343.5
13,208,10,7,7,5,286.85714285714283,294.8
13,209,8,2,6,1,328.1666666666667,292.0
13,210,5,4,3,3,261.3333333333333,340.6666666666667
13,211,4,3,2,2,410.0,398.5
13,212,3,6,2,5,391.0,381.6
13,213,8,4,6,3,236.83333333333334,203.33333333333334
13,214,4,2,2,1,364.0,304.0
13,215,8,6,6,4,255.0,307.75
13,216,8,4,6,2,294.3333333333333,280.0
13,217,9,4,7,3,246.85714285714286,283.3333333333333
13,218,4,5,3,3,288.6666666666667,315.0
13,219,6,1,4,0,253.25,
13,220,5,2,3,1,407.6666666666667,324.0
13,221,5,1,4,0,328.5,
13,222,4,5,2,4,234.0,458.0
13,223,4,1,3,0,365.6666666666667,
13,224,4,4,3,2,268.0,443.5
13,225,3,4,2,2,295.0,325.0
13,226,3,3,2,2,344.0,345.5
13,227,4,6,2,4,409.0,285.0
13,228,3,4,2,3,270.0,257.6666666666667
13,229,4,7,3,6,244.0,300.6666666666667
13,230,4,2,2,1,177.0,442.0
13,231,2,4,1,2,290.0,228.0
13,232,4,1,3,0,297.6666666666667,
13,233,2,4,1,3,448.0,369.3333333333333
13,234,3,2,2,1,406.0,625.0
13,235,4,2,1,1,340.0,212.0
13,236,4,4,3,3,247.33333333333334,182.33333333333334
13,237,3,3,2,2,306.0,295.5
13,238,8,6,7,4,312.0,183.0
13,239,4,3,2,2,281.0,392.0
14,0,4,3,2,2,284.0,236.0
14,1,6,9,3,7,294.6666666666667,272.57142857142856
14,2,8,6,6,4,294.6666666666667,261.25
14,3,4,3,2,2,281.0,264.0
14,4,9,6,7,3,286.2857142857143,283.6666666666667
14,5,5,5,4,2,244.5,138.5
14,6,3,5,1,3,334.0,223.66666666666666
14,7,5,6,3,4,223.33333333333334,181.5
14,8,8,9,6,6,264.6666666666667,299.0
14,9,4,2,3,1,183.33333333333334,538.0
14,10,2,4,1,2,332.0,289.0
14,11,3,2,2,1,222.0,341.0
14,12,4,2,3,1,408.6666666666667,322.0
14,13,7,8,4,6,289.0,228.66666666666666
14,14,2,3,1,2,679.0,247.0
14,15,5,3,2,1,229.0,414.0
14,16,3,2,1,1,204.0,200.0
14,17,6,5,4,3,269.5,263.3333333333333
14,18,5,3,3,2,158.0,319.0
14,19,4,3,3,1,286.6666666666667,208.0
14,20,6,2,4,1,243.75,622.0
14,21,3,3,2,1,283.0,430.0
14,22,6,5,3,3,239.66666666666666,310.6666666666667
14,23,3,4,1,3,150.0,227.33333333333334
14,24,7,10,6,8,293.3333333333333,253.75
14,25,5,5,3,4,401.3333333333333,281.5
14,26,5,5,3,3,551.3333333333334,281.3333333333333
14,27,3,5,2,3,274.0,397.3333333333333
14,28,5,5,2,2,249.5,313.0
14,29,7,2,5,1,361.6,310.0
14,30,6,4,4,2,294.5,246.0
14,31,3,2,1,1,234.0,510.0
14,32,11,3,9,2,283.55555555555554,363.0
14,33,5,2,3,1,410.6666666666667,334.0
14,34,6,3,4,2,505.75,332.0
14,35,4,3,2,2,181.5,226.0
14,36,5,3,3,2,183.66666666666666,291.0
14,37,3,4,2,3,249.0,249.33333333333334
14,38,4,8,2,5,291.0,224.0
14,39,5,8,3,5,324.0,277.4
14,40,3,2,2,1,350.5,370.0
14,41,5,6,3,4,310.0,229.0
14,42,6,4,3,2,318.0,239.0
14,43,9,3,6,1,243.66666666666666,540.0
14,44,4,3,2,2,472.0,292.0
14,45,4,5,3,4,344.0,331.25
14,46,3,6,2,4,326.0,302.25
14,47,7,7,5,3,268.0,290.3333333333333
14,48,6,3,5,2,212.4,432.0
14,49,7,5,5,3,291.2,406.6666666666667
14,50,4,6,2,4,292.0,301.0
14,51,3,3,2,2,231.0,387.0
14,52,10,7,7,5,326.85714285714283,347.6
14,53,9,9,5,6,279.8,419.3333333333333
14,54,5,2,3,1,242.66666666666666,324.0
14,55,3,8,1,6,282.0,304.3333333333333
14,56,2,2,1,1,308.0,560.0
14,57,3,3,2,2,196.0,393.5
14,58,4,9,2,8,243.0,397.25
14,59,5,2,3,1,233.33333333333334,330.0
14,60,5,3,3,2,183.66666666666666,236.0
14,61,2,3,1,2,366.0,602.0
14,62,6,2,4,1,283.0,268.0
14,63,6,3,4,2,517.5,508.0
14,64,5,3,3,2,297.3333333333333,217.0
14,65,5,5,3,3,619.0,265.3333333333333
14,66,5,1,3,0,245.0,
14,67,5,4,3,2,184.0,291.0
14,68,3,3,2,1,256.0,278.0
14,69,3,4,2,2,287.0,240.5
14,70,5,4,3,3,296.0,329.3333333333333
14,71,2,2,1,1,306.0,613.0
14,72,4,5,2,2,233.0,291.0
14,73,9,5,6,3,293.6666666666667,334.0
14,74,15,11,12,8,267.6666666666667,365.5
14,75,4,8,2,6,166.0,277.0
14,76,6,4,4,2,261.5,240.5
14,77,5,5,3,3,306.0,236.66666666666666
14,78,4,2,2,1,233.0,212.0
14,79,3,4,2,2,281.0,235.0
14,80,4,3,2,2,247.0,178.0
14,81,3,2,2,1,188.0,419.0
14,82,2,2,1,1,222.0,673.0
14,83,3,3,2,2,182.0,190.0
14,84,1,2,0,1,,596.0
14,85,5,5,3,3,530.0,230.0
14,86,5,6,3,4,294.6666666666667,228.5
14,87,4,3,2,2,251.0,209.0
14,88,4,2,2,1,393.5,184.0
14,89,6,3,4,2,408.75,269.0
14,90,2,1,1,0,302.0,
14,91,3,2,2,1,225.0,241.0
14,92,2,3,1,2,374.0,285.0
14,93,3,2,1,1,406.0,306.0
14,94,2,3,1,2,348.0,363.5
14,95,3,2,2,1,249.0,305.0
14,96,4,2,3,1,232.0,397.0
14,97,5,3,3,2,242.33333333333334,231.0
14,98,3,5,1,3,420.0,385.3333333333333
14,99,2,3,1,2,360.0,238.5
14,100,4,3,2,2,277.0,229.0
14,101,4,2,2,1,293.0,374.0
14,102,3,1,1,0,262.0,
14,103,4,3,2,1,291.0,304.0
14,104,3,3,1,2,280.0,285.0
14,105,3,3,1,2,352.0,266.0
14,106,3,2,2,1,334.0,249.0
14,107,3,4,2,3,228.0,341.0
14,108,5,8,3,6,300.6666666666667,274.3333333333333
14,109,4,2,2,1,208.0,222.0
14,110,3,3,1,2,392.0,181.0
14,111,5,2,3,1,266.0,228.0
14,112,5,8,3,6,313.3333333333333,259.6666666666667
14,113,4,4,2,3,230.0,176.0
14,114,3,2,1,1,308.0,392.0
14,115,2,2,1,1,292.0,255.0
14,116,7,6,4,4,376.0,232.0
14,117,4,2,2,1,339.5,290.0
14,118,4,2,2,1,244.5,214.0
14,119,3,4,2,3,322.0,409.6666666666667
14,120,8,2,6,1,378.3333333333333,286.0
14,121,7,11,5,9,460.8,298.1111111111111
14,122,3,4,2,2,208.0,301.0
14,123,1,4,0,2,,374.5
14,124,5,2,3,1,302.6666666666667,478.0
14,125,6,5,4,3,266.0,404.0
14,126,5,2,4,1,247.0,324.0
14,127,3,2,2,1,238.0,337.0
14,128,12,5,8,2,208.75,340.0
14,129,3,2,1,1,322.0,320.0
14,130,3,2,1,1,212.0,264.0
14,131,1,2,0,1,,74.0
14,132,6,8,3,6,449.3333333333333,361.6666666666667
14,133,4,2,2,1,253.0,98.0
14,134,2,2,1,1,302.0,974.0
14,135,2,1,0,0,,
14,136,4,4,2,3,255.5,258.0
14,137,9,5,6,3,331.3333333333333,244.66666666666666
14,138,3,3,2,2,324.0,417.5
14,139,5,3,3,2,221.33333333333334,254.0
14,140,4,3,3,2,307.3333333333333,220.0
14,141,5,3,3,2,149.33333333333334,287.0
14,142,2,2,1,1,324.0,317.0
14,143,5,3,3,1,350.6666666666667,296.0
14,144,3,2,2,1,220.0,577.0
14,145,4,2,2,1,172.5,396.0
14,146,1,1,0,0,,
14,147,2,2,1,1,226.0,846.0
14,148,5,5,3,2,624.6666666666666,204.0
14,149,7,6,5,3,454.8,340.6666666666667
14,150,7,4,4,2,266.75,253.0
14,151,3,2,2,1,423.0,412.0
14,152,5,3,3,2,201.66666666666666,250.0
14,153,3,6,1,2,236.0,227.0
14,154,4,2,2,1,228.0,246.0
14,155,3,2,1,1,284.0,450.0
14,156,2,2,1,1,266.0,453.0
14,157,3,3,2,2,203.0,433.0
14,158,5,4,3,1,227.33333333333334,520.0
14,159,2,4,1,2,346.0,110.5
14,160,4,2,2,1,249.0,174.0
14,161,2,2,1,1,284.0,459.0
14,162,6,3,4,2,238.25,262.0
14,163,6,7,3,4,466.6666666666667,370.5
14,164,6,6,4,5,331.25,264.4
14,165,7,9,4,6,424.5,254.0
14,166,3,2,1,1,544.0,848.0
14,167,3,3,2,2,381.0,382.0
14,168,3,2,2,1,217.0,643.0
14,169,3,2,1,1,274.0,362.0
14,170,4,2,2,1,256.0,416.0
14,171,2,1,1,0,210.0,
14,172,2,3,1,2,264.0,445.0
14,173,2,4,1,3,252.0,265.3333333333333
14,174,2,5,1,3,450.0,453.6666666666667
14,175,2,1,0,0,,
14,176,1,3,0,2,,210.0
14,177,1,2,0,1,,526.0
14,178,3,1,2,0,275.0,
14,179,4,2,2,1,126.5,198.0
14,180,6,3,4,2,223.25,371.0
14,181,3,5,1,4,188.0,194.0
14,182,4,2,3,1,180.66666666666666,1035.0
14,183,5,2,3,1,265.3333333333333,308.0
14,184,5,1,3,0,420.0,
14,185,7,5,5,4,311.6,302.5
14,186,3,3,1,1,252.0,372.0
14,187,2,3,1,2,290.0,272.0
14,188,3,2,2,1,347.0,247.0
14,189,3,3,2,2,321.0,186.5
14,190,4,3,2,2,220.0,246.0
14,191,2,2,1,1,274.0,397.0
14,192,5,5,3,3,264.6666666666667,217.66666666666666
14,193,6,2,4,1,222.5,334.0
14,194,4,3,3,2,314.0,273.5
14,195,2,1,1,0,308.0,
14,196,2,3,1,2,326.0,196.5
14,197,2,4,1,2,434.0,157.0
14,198,5,4,3,2,308.6666666666667,422.0
14,199,2,2,1,1,308.0,67.0
14,200,2,5,1,2,380.0,314.5
14,201,3,2,2,1,250.0,557.0
14,202,2,2,1,1,389.0,282.0
14,203,5,4,3,3,301.6666666666667,547.3333333333334
14,204,5,1,4,0,182.0,
14,205,4,2,2,1,165.5,330.0
14,206,3,2,2,1,251.0,185.0
14,207,2,3,1,1,708.0,250.0
14,208,2,2,1,1,282.0,298.0
14,209,4,2,2,1,583.5,234.0
14,210,3,2,2,1,287.5,272.0
14,211,3,2,1,1,344.0,342.0
14,212,4,4,2,2,267.0,322.0
14,213,2,5,1,4,440.0,616.25
14,214,4,3,2,2,348.5,386.0
14,215,2,0,1,0,648.0,
14,216,2,4,1,3,639.0,190.0
14,217,4,3,3,2,685.3333333333334,245.0
14,218,2,2,0,1,,364.0
14,219,2,2,1,1,474.0,930.0
14,220,4,3,2,2,484.0,227.0
14,221,3,4,2,3,317.0,531.3333333333334
14,222,3,1,1,0,278.0,
14,223,4,4,2,2,283.0,277.0
14,224,2,4,1,3,310.0,257.6666666666667
14,225,4,4,2,3,208.0,282.0
14,226,3,3,1,1,432.0,224.0
14,227,2,2,1,1,370.0,1020.0
14,228,4,2,2,1,337.0,428.0
14,229,2,3,1,2,348.0,383.5
14,230,3,4,0,2,,299.0
14,231,3,6,1,4,184.0,243.5
14,232,3,2,1,1,204.0,548.0
14,233,4,2,2,1,222.0,92.0
14,234,3,4,2,3,260.0,394.3333333333333
14,235,2,2,1,1,296.0,733.0
14,236,3,2,2,1,202.0,455.0
14,237,2,2,1,1,256.0,667.0
14,238,9,2,7,1,292.14285714285717,372.0
14,239,2,2,1,0,282.0,
15,0,3,4,1,2,190.0,665.0
15,1,4,1,2,0,282.0,
15,2,4,3,3,1,312.6666666666667,230.0
15,3,15,24,8,16,352.75,332.875
15,4,3,3,2,2,536.0,288.5
15,5,4,6,2,4,257.0,431.0
15,6,4,7,2,5,206.0,226.0
15,7,5,6,3,3,201.33333333333334,280.0
15,8,4,7,2,4,360.0,229.0
15,9,6,6,4,4,194.75,378.0
15,10,6,7,4,5,203.5,224.8
15,11,8,11,6,8,252.0,284.125
15,12,6,8,3,6,286.0,396.3333333333333
15,13,2,8,1,6,284.0,275.8333333333333
15,14,2,4,1,2,402.0,325.0
15,15,3,6,2,4,242.0,281.5
15,16,4,5,3,3,330.0,383.6666666666667
15,17,6,5,4,3,261.5,238.66666666666666
15,18,4,5,3,4,296.3333333333333,261.0
15,19,3,7,2,4,221.0,215.25
15,20,11,11,9,8,302.44444444444446,390.75
15,21,3,5,1,3,255.0,346.0
15,22,6,14,4,11,204.0,218.9090909090909
15,23,2,6,1,4,176.0,198.0
15,24,6,4,4,2,267.5,294.0
15,25,8,4,6,3,285.6666666666667,234.0
15,26,5,2,3,1,264.6666666666667,242.0
15,27,7,7,4,5,424.0,273.2
15,28,9,8,6,5,336.6666666666667,212.4
15,29,7,17,2,12,373.0,443.4166666666667
15,30,6,6,3,4,292.3333333333333,227.0
15,31,5,8,2,5,306.0,531.8
15,32,4,7,2,4,235.0,271.5
15,33,5,4,3,2,304.3333333333333,274.0
15,34,4,2,2,1,316.0,286.0
15,35,13,19,6,12,248.83333333333334,307.0
15,36,5,5,3,3,394.0,292.3333333333333
15,37,6,3,4,1,201.75,596.0
15,38,3,2,2,1,275.0,334.0
15,39,4,3,2,2,415.0,224.0
15,40,5,6,1,3,557.0,286.0
15,41,6,3,3,2,251.33333333333334,261.0
15,42,4,5,1,3,260.0,314.6666666666667
15,43,4,6,3,4,306.0,258.0
15,44,3,2,2,1,286.0,290.0
15,45,4,4,2,2,208.0,239.0
15,46,4,9,1,7,286.0,335.7142857142857
15,47,5,6,2,3,271.0,266.0
15,48,5,7,3,5,173.33333333333334,256.0
15,49,3,8,2,6,278.0,363.5
15,50,5,6,3,4,268.6666666666667,254.0
15,51,6,6,4,4,202.75,291.0
15,52,5,6,3,4,223.33333333333334,210.5
15,53,3,5,2,3,217.0,198.66666666666666
15,54,2,3,1,1,160.0,338.0
15,55,3,5,2,3,209.0,190.33333333333334
15,56,3,3,2,2,275.0,248.0
15,57,2,5,1,3,496.0,300.3333333333333
15,58,3,3,2,2,195.0,319.0
15,59,3,4,2,2,286.0,159.0
15,60,4,7,2,5,213.0,223.2
15,61,3,3,2,1,259.0,366.0
15,62,4,4,2,3,152.0,198.0
15,63,3,5,2,3,264.0,229.66666666666666
15,64,2,5,1,3,666.0,407.3333333333333
15,65,4,4,3,2,202.66666666666666,179.0
15,66,1,7,0,4,,150.0
15,67,4,4,2,2,207.0,256.0
15,68,4,5,2,3,337.5,214.66666666666666
15,69,4,5,2,3,173.0,159.33333333333334
15,70,2,5,1,3,254.0,237.33333333333334
15,71,5,3,3,1,304.0,294.0
15,72,2,9,1,7,218.0,189.0
15,73,5,8,3,6,374.0,232.66666666666666
15,74,2,4,1,3,712.0,205.33333333333334
15,75,0,3,0,2,,259.5
15,76,9,6,7,4,365.2857142857143,215.5
15,77,5,7,3,5,116.33333333333333,181.6
15,78,3,10,2,8,313.0,316.25
15,79,7,6,3,2,246.0,374.0
15,80,5,2,3,1,314.6666666666667,322.0
15,81,5,1,2,0,216.0,
15,82,3,3,2,1,192.0,306.0
15,83,2,3,1,1,244.0,244.0
15,84,9,13,5,8,377.6,276.875
15,85,2,5,1,3,174.0,320.0
15,86,3,3,2,2,166.0,189.0
15,87,1,2,0,1,,642.0
15,88,3,3,1,1,490.0,292.0
15,89,6,7,4,5,229.0,197.2
15,90,3,4,1,2,352.0,346.0
15,91,2,9,1,7,464.0,217.28571428571428
15,92,3,3,2,2,369.0,177.0
15,93,2,5,1,3,312.0,183.33333333333334
15,94,3,8,2,6,331.0,211.33333333333334
15,95,6,5,3,3,165.33333333333334,214.66666666666666
15,96,9,8,6,5,247.16666666666666,230.0
15,97,3,2,2,1,281.0,282.0
15,98,3,3,2,1,280.0,114.0
15,99,1,3,0,1,,276.0
15,100,7,7,5,4,288.0,255.0
15,101,5,2,4,1,291.0,274.0
15,102,15,5,14,3,318.2857142857143,388.0
15,103,2,3,1,2,266.0,202.0
15,104,5,6,3,4,277.0,291.0
15,105,4,3,3,2,220.33333333333334,223.0
15,106,5,6,3,3,408.6666666666667,354.0
15,107,2,4,1,2,290.0,159.0
15,108,3,3,2,1,201.0,332.0
15,109,7,3,5,1,168.6,202.0
15,110,4,4,2,2,310.0,136.0
15,111,1,2,0,1,,332.0
15,112,0,2,0,1,,393.0
15,113,2,3,1,2,266.0,318.0
15,114,3,4,1,2,368.0,266.0
15,115,1,4,0,2,,259.5
15,116,3,4,2,2,223.0,151.0
15,117,3,3,2,1,167.0,268.0
15,118,4,5,2,2,1037.0,438.0
15,119,1,4,0,2,,238.0
15,120,4,6,2,4,438.0,213.25
15,121,2,5,1,3,380.0,265.0
15,122,6,7,4,4,365.0,320.25
15,123,2,2,1,1,324.0,79.0
15,124,4,2,2,1,348.0,264.0
15,125,2,3,1,1,282.0,244.0
15,126,4,2,2,1,219.5,336.0
15,127,1,4,0,2,,193.5
15,128,2,4,1,2,278.0,217.0
15,129,6,10,4,7,246.0,234.0
15,130,6,6,3,4,442.6666666666667,219.0
15,131,4,2,2,1,279.0,366.0
15,132,2,4,1,2,246.0,261.5
15,133,6,9,4,6,333.5,402.3333333333333
15,134,4,3,2,1,421.5,340.0
15,135,3,5,1,3,256.0,217.33333333333334
15,136,3,7,2,5,253.0,217.8
15,137,4,4,3,2,234.0,391.5
15,138,3,2,2,1,213.5,454.0
15,139,2,5,1,2,586.0,226.0
15,140,3,4,1,2,202.0,168.0
15,141,2,5,1,4,214.0,236.5
15,142,2,4,1,2,702.0,199.0
15,143,5,4,3,2,280.0,246.0
15,144,1,4,0,2,,182.0
15,145,7,7,5,5,267.0,235.2
15,146,4,6,2,4,345.0,226.0
15,147,7,11,4,6,1547.0,434.6666666666667
15,148,2,2,1,1,586.0,194.0
15,149,11,6,8,4,198.5,212.0
15,150,3,6,2,4,405.0,331.25
15,151,4,5,2,3,497.0,623.3333333333334
15,152,2,9,1,6,326.0,240.66666666666666
15,153,3,7,2,5,176.0,258.6
15,154,4,5,1,1,142.0,168.0
15,155,3,5,1,1,244.0,114.0
15,156,2,7,1,5,158.0,235.8
15,157,3,4,2,2,169.0,286.5
15,158,2,4,1,2,228.0,231.0
15,159,1,1,0,0,,
15,160,4,2,2,1,312.5,402.0
15,161,6,4,4,2,245.25,214.0
15,162,3,2,1,0,240.0,
15,163,4,4,3,2,534.6666666666666,453.0
15,164,2,4,1,2,224.0,249.0
15,165,4,5,2,3,121.0,222.0
15,166,2,5,1,3,204.0,104.66666666666667
15,167,4,4,1,2,540.0,513.0
15,168,4,3,2,1,297.0,300.0
15,169,1,7,0,4,,243.0
15,170,2,4,1,2,166.0,162.5
