,Part,TrialN,PairID,L_Item,L_Value,R_Item,R_Value,ChosenITM,ChoiceRT,Conf,ConfRT,BlockCond,tDDT,L_IA_DT,R_IA_DT,tGSF,lastFixat,DV,zDV,absDV,zAbsDV,zConf,zChoiceRT,FamLeft,FamRight,Tot_Fam,Tot_Val,FamChosen,FamUnChosen,ValChosen,ValUnChosen,Correct,ZtotFam,ZtotVal,ZValCh,ZValUnCh,ZFamCh,ZFamUnCh,ztGSF,ztDDT,absDDT,ConfSplit,GSFMedSplit,DDTMedSplit,absDDTMedSplit,,higher,lower,,higher,lower,,higher,lower
3986,17,147,34,38_milkybar.png,0.95,108_chilli_nuts.png,0,0,1355,100,1911,1,567,763,1330,1,1,-0.95,-1.565496956,0.95,1.228126877,0.436641714,-0.688057239,5,2.33,7.33,0.95,5,2.33,0.95,0,1,0.008871255,-0.359467104,0.902628236,-1.402653228,0.702665634,-0.690267694,-1.02164147,0.358218751,0.358218751,0,1,0,0,,,,,,,,,
3987,17,148,59,23_kp_grazing_mix.png,0,113_walkers_cheese.png,0,0,8455,100,1569,1,905,3985,4890,2,1,0,-1.75E-17,0,-1.105314189,0.436641714,2.97927422,0.08,5,5.08,0,0.08,5,0,0,1,-0.846571218,-2.011856213,-1.36513196,-1.402653228,-1.838318595,0.687987808,-0.130027096,0.758912413,0.758912413,0,1,1,0,,,,,,,,,
3988,17,149,12,18_galaxy_bar.png,0.65,112_lindt_extra_creamy.png,1.1,1,2782,100,1400,1,1717,554,2271,1,2,0.45,0.74155119,0.45,-2.05E-15,0.436641714,0.049024732,5,5,10,1.75,5,5,1.1,0.65,1,1.023996323,1.032018461,1.260695635,0.156405579,0.702665634,0.687987808,-1.02164147,1.721525589,1.721525589,0,0,1,0,,,,,,,,,
3989,17,150,49,64_nestle_aero_mint.png,0.65,52_discos_salt_vinegar.png,0,0,1683,100,1745,1,221,981,1202,3,1,-0.65,-1.071129496,0.65,0.491250751,0.436641714,-0.518636856,5,0,5,0.65,5,0,0.65,0,1,-0.87698695,-0.881274191,0.186493437,-1.402653228,0.702665634,-1.893015005,0.761587278,-0.051958785,0.051958785,0,1,1,0,,,,,,,,,
3990,17,151,36,111_propercorn_sweetnsalty.png,0.6,25_wonderful_almonds.png,0,0,1103,100,1870,1,34,414,448,1,1,-0.6,-0.98873492,0.6,0.368438063,0.436641714,-0.818221679,5,1.33,6.33,0.6,5,1.33,0.6,0,1,-0.371325399,-0.968242039,0.067137637,-1.402653228,0.702665634,-1.206468257,-1.02164147,-0.273644332,0.273644332,0,0,0,0,,,,,,,,,
3991,17,152,11,43_mccoys_steak_crisps.png,0,31_beef_jerky.png,0.95,1,1362,100,1248,1,855,590,1445,2,2,0.95,1.565496956,0.95,1.228126877,0.436641714,-0.68444156,5,0.58,5.58,0.95,0.58,5,0.95,0,1,-0.65647289,-0.359467104,0.902628236,-1.402653228,-1.580088491,0.687987808,-0.130027096,0.699638203,0.699638203,0,0,1,0,,,,,,,,,
3992,17,153,7,60_caramel_rice_crisps.png,0,56_marshmallows.png,0.95,1,1769,100,1702,1,1076,770,1846,2,2,0.95,1.565496956,0.95,1.228126877,0.436641714,-0.474215658,3.75,1.83,5.58,0.95,1.83,3.75,0.95,0,1,-0.65647289,-0.359467104,0.902628236,-1.402653228,-0.934513229,0.042737105,-0.130027096,0.961630212,0.961630212,0,1,0,0,,,,,,,,,
3993,17,154,10,23_kp_grazing_mix.png,0,27_mars.png,0.65,1,1704,100,671,1,-34,762,728,3,2,0.65,1.071129496,0.65,0.491250751,0.436641714,-0.507789819,0.08,5,5.08,0.65,5,0.08,0.65,0,1,-0.846571218,-0.881274191,0.186493437,-1.402653228,0.702665634,-1.85171896,0.761587278,-0.354257258,0.354257258,0,0,0,0,,,,,,,,,
3994,17,155,8,25_wonderful_almonds.png,0,14_maltesers.png,0.95,1,1518,100,1707,1,1184,506,1690,2,2,0.95,1.565496956,0.95,1.228126877,0.436641714,-0.603863573,1.33,5,6.33,0.95,5,1.33,0.95,0,1,-0.371325399,-0.359467104,0.902628236,-1.402653228,0.702665634,-1.206468257,-0.130027096,1.089662507,1.089662507,0,0,0,0,,,,,,,,,
3995,17,156,58,10_hula_hoops_bbq_beef.png,0,108_chilli_nuts.png,0,0,2344,0,1197,1,-265,973,708,2,1,0,-1.75E-17,0,-1.105314189,-2.983528369,-0.177213462,5,2.33,7.33,0,5,2.33,0,0,1,0.008871255,-2.011856213,-1.36513196,-1.402653228,0.702665634,-0.690267694,-0.130027096,-0.62810411,0.62810411,0,0,1,1,,,,,,,,,
3996,17,157,60,34_hobnob_flapjack.png,0.2,36_nature_valley_protein_bars.png,0,0,1280,100,472,1,-616,772,156,1,1,-0.2,-0.329578307,0.2,-0.614063438,0.436641714,-0.726796655,5,0,5,0.2,5,0,0.2,0,1,-0.87698695,-1.663984822,-0.887708761,-1.402653228,0.702665634,-1.893015005,-1.02164147,-1.044209066,1.044209066,0,0,1,1,,,,,,,,,
3997,17,158,47,115_shapers_blueberry.png,0.95,36_nature_valley_protein_bars.png,0,0,1636,100,1812,1,-265,1022,757,1,1,-0.95,-1.565496956,0.95,1.228126877,0.436641714,-0.542913557,0,0,0,0.95,0,0,0.95,0,1,-2.777970224,-0.359467104,0.902628236,-1.402653228,-1.879635412,-1.893015005,-1.02164147,-0.62810411,0.62810411,0,0,1,1,,,,,,,,,
3998,17,159,15,10_hula_hoops_bbq_beef.png,0,39_milkyway.png,0.65,1,1395,100,997,1,89,424,513,1,2,0.65,1.071129496,0.65,0.491250751,0.436641714,-0.667396216,5,4.5,9.5,0.65,4.5,5,0.65,0,1,0.833897996,-0.881274191,0.186493437,-1.402653228,0.444435529,0.687987808,-1.02164147,-0.2084427,0.2084427,0,0,1,1,,,,,,,,,
3999,17,160,48,26_yorkie.png,0.65,51_smarties.png,0.65,0,1929,100,1560,1,-152,812,660,2,1,0,-1.75E-17,0,-1.105314189,0.436641714,-0.391571569,5,5,10,1.3,5,5,0.65,0.65,1,1.023996323,0.24930783,0.186493437,0.156405579,0.702665634,0.687987808,-0.130027096,-0.494144394,0.494144394,0,0,0,1,,,,,,,,,
4000,17,161,45,20_crunch.png,0.95,35_mms_plain.png,0.95,1,6748,100,2569,2,-778,2238,1460,3,2,0,-1.75E-17,0,-1.105314189,0.436641714,2.097565093,4.25,5,9.25,1.9,5,4.25,0.95,0.95,1,0.738848832,1.292922005,0.902628236,0.875971183,0.702665634,0.300837386,0.761587278,-1.236257508,1.236257508,0,0,1,1,,,,,,,,,
4001,17,162,22,59_crunchie.png,0.8,31_beef_jerky.png,0.95,0,2051,100,2492,2,172,590,762,2,1,0.15,0.24718373,0.15,-0.736876126,0.436641714,-0.328555451,5,0.58,5.58,1.75,5,0.58,0.8,0.95,1,-0.65647289,1.032018461,0.544560837,0.875971183,0.702665634,-1.593618679,-0.130027096,-0.110047511,0.110047511,0,1,0,1,,,,,,,,,
4002,17,163,24,56_marshmallows.png,0.95,104_graze_sriracha.png,0.95,0,3332,100,1602,2,596,1132,1728,4,1,0,-1.75E-17,0,-1.105314189,0.436641714,0.333113789,1.83,1.83,3.66,1.9,1.83,1.83,0.95,0.95,1,-1.386450467,1.292922005,0.902628236,0.875971183,-0.934513229,-0.948367975,1.653201652,0.392597793,0.392597793,0,0,0,1,,,,,,,,,
4003,17,164,37,109_kp_roast.png,0,52_discos_salt_vinegar.png,0,1,1537,100,1383,2,366,564,930,1,2,0,-1.75E-17,0,-1.105314189,0.436641714,-0.594049587,5,0,5,0,0,5,0,0,1,-0.87698695,-2.011856213,-1.36513196,-1.402653228,-1.879635412,0.687987808,-1.02164147,0.119936425,0.119936425,0,1,1,1,,,,,,,,,
4004,17,165,52,111_propercorn_sweetnsalty.png,0.6,40_nestle_rolo.png,0.65,0,3046,100,582,2,-906,1984,1078,4,1,0.05,0.082394577,0.05,-0.982501502,0.436641714,0.185387479,5,4.58,9.58,1.25,5,4.58,0.6,0.65,1,0.864313728,0.162339983,0.067137637,0.156405579,0.702665634,0.471183572,1.653201652,-1.387999487,1.387999487,0,0,1,1,,,,,,,,,
4005,17,166,47,36_nature_valley_protein_bars.png,0,115_shapers_blueberry.png,0.95,0,1926,100,893,2,-62,780,718,2,1,0.95,1.565496956,0.95,1.228126877,0.436641714,-0.393121145,0,0,0,0.95,0,0,0,0.95,1,-2.777970224,-0.359467104,-1.36513196,0.875971183,-1.879635412,-1.893015005,-0.130027096,-0.387450816,0.387450816,0,0,1,1,,,,,,,,,
4006,17,167,44,2_maynards_winegums.png,1.1,38_milkybar.png,0.95,1,1263,100,1127,2,335,606,941,1,2,-0.15,-0.24718373,0.15,-0.736876126,0.436641714,-0.73557759,5,5,10,2.05,5,5,0.95,1.1,1,1.023996323,1.553825548,0.902628236,1.235753984,0.702665634,0.687987808,-1.02164147,0.083186415,0.083186415,0,1,1,1,,,,,,,,,
4007,17,168,49,52_discos_salt_vinegar.png,0,64_nestle_aero_mint.png,0.65,0,1433,100,1953,2,81,871,952,3,1,0.65,1.071129496,0.65,0.491250751,0.436641714,-0.647768245,0,5,5,0.65,0,5,0,0.65,1,-0.87698695,-0.881274191,-1.36513196,0.156405579,-1.879635412,0.687987808,0.761587278,-0.217926574,0.217926574,0,1,1,1,,,,,,,,,
4008,17,169,56,48_mentos_mint.png,0.5,54_milkyway_magic_stars.png,0.65,0,1536,100,1261,2,-197,857,660,2,1,0.15,0.24718373,0.15,-0.736876126,0.436641714,-0.594566113,5,5,10,1.15,5,5,0.5,0.65,1,1.023996323,-0.011595713,-0.171573962,0.156405579,0.702665634,0.687987808,-0.130027096,-0.547491184,0.547491184,0,0,1,1,,,,,,,,,
4009,17,170,18,110_bombay_mix.png,0.65,43_mccoys_steak_crisps.png,0,1,1472,100,1384,2,-386,1230,844,1,2,-0.65,-1.071129496,0.65,0.491250751,0.436641714,-0.627623748,0,5,5,0.65,5,0,0,0.65,1,-0.87698695,-0.881274191,-1.36513196,0.156405579,0.702665634,-1.893015005,-1.02164147,-0.771547699,0.771547699,0,1,0,1,,,,,,,,,
4010,17,171,20,63_kitkat.png,0.5,51_smarties.png,0.65,1,2176,100,1582,2,297,758,1055,1,2,0.15,0.24718373,0.15,-0.736876126,0.436641714,-0.263989756,5,5,10,1.15,5,5,0.65,0.5,0,1.023996323,-0.011595713,0.186493437,-0.203377223,0.702665634,0.687987808,-1.02164147,0.038138015,0.038138015,0,0,0,1,,,,,,,,,
4011,17,172,43,112_lindt_extra_creamy.png,1.1,115_shapers_blueberry.png,0.95,1,2933,100,1009,2,488,890,1378,3,2,-0.15,-0.24718373,0.15,-0.736876126,0.436641714,0.127020091,5,0,5,2.05,0,5,0.95,1.1,1,-0.87698695,1.553825548,0.902628236,1.235753984,-1.879635412,0.687987808,0.761587278,0.264565498,0.264565498,0,0,1,1,,,,,,,,,
4012,17,173,27,102_propercorn_worcester.png,0.8,63_kitkat.png,0.5,0,1983,100,722,2,-716,1220,504,2,1,-0.3,-0.49436746,0.3,-0.368438063,0.436641714,-0.363679189,0.33,5,5.33,1.3,0.33,5,0.8,0.5,0,-0.751522054,0.24930783,0.544560837,-0.203377223,-1.709203543,0.687987808,-0.130027096,-1.162757487,1.162757487,0,1,1,1,,,,,,,,,
4013,17,174,19,5_caramello.png,0.65,47_daim.png,0.65,0,3669,100,1414,2,832,1064,1896,4,1,0,-1.75E-17,0,-1.105314189,0.436641714,0.507182902,1.08,2.08,3.16,1.3,1.08,2.08,0.65,0.65,1,-1.576548795,0.24930783,0.186493437,0.156405579,-1.321858386,-0.819317835,1.653201652,0.672372066,0.672372066,0,1,1,1,,,,,,,,,
4014,17,175,53,33_walkers_smoky_bacon.png,0,30_starburst_original.png,0.65,0,1928,100,1782,2,-386,1012,626,2,1,0.65,1.071129496,0.65,0.491250751,0.436641714,-0.392088094,5,5,10,0.65,5,5,0,0.65,1,1.023996323,-0.881274191,-1.36513196,0.156405579,0.702665634,0.687987808,-0.130027096,-0.771547699,0.771547699,0,0,0,1,,,,,,,,,
4015,17,176,17,33_walkers_smoky_bacon.png,0,29_mms_peanut.png,0,0,1724,100,1817,2,-622,962,340,2,1,0,-1.75E-17,0,-1.105314189,0.436641714,-0.497459308,5,5,10,0,5,5,0,0,1,1.023996323,-2.011856213,-1.36513196,-1.402653228,0.702665634,0.687987808,-0.130027096,-1.051321972,1.051321972,1,1,1,1,,,,,,,,,
4016,17,177,51,113_walkers_cheese.png,0,59_crunchie.png,0.8,0,1466,100,1659,2,956,677,1633,2,1,0.8,1.318313226,0.8,0.859688814,0.436641714,-0.630722902,5,5,10,0.8,5,5,0,0.8,1,1.023996323,-0.620370648,-1.36513196,0.516188381,0.702665634,0.687987808,-0.130027096,0.819372107,0.819372107,0,1,1,1,,,,,,,,,
4017,17,178,48,51_smarties.png,0.65,26_yorkie.png,0.65,0,1537,100,951,2,-717,1321,604,2,1,0,-1.75E-17,0,-1.105314189,0.436641714,-0.594049587,5,5,10,1.3,5,5,0.65,0.65,1,1.023996323,0.24930783,0.186493437,0.156405579,0.702665634,0.687987808,-0.130027096,-1.163942971,1.163942971,0,1,1,1,,,,,,,,,
4018,17,179,31,45_gb_ginger.png,2,109_kp_roast.png,0,1,1230,100,1394,2,6,644,650,1,2,-2,-3.295783066,2,3.807193319,0.436641714,-0.752622933,5,5,10,2,5,5,0,2,1,1.023996323,1.4668577,-1.36513196,3.394450795,0.702665634,0.687987808,-1.02164147,-0.306837889,0.306837889,0,1,0,1,,,,,,,,,
4019,17,180,28,55_bassetts_licorice_allsorts.png,0.95,44_walkers_french_fries.png,0,1,1578,100,1501,2,376,514,890,1,2,-0.95,-1.565496956,0.95,1.228126877,0.436641714,-0.572872039,5,5,10,0.95,5,5,0,0.95,1,1.023996323,-0.359467104,-1.36513196,0.875971183,0.702665634,0.687987808,-1.02164147,0.131791267,0.131791267,0,1,1,1,,,,,,,,,
4020,17,181,30,32_snickers.png,0.65,5_caramello.png,0.65,1,2208,100,1091,2,1372,492,1864,2,2,0,-1.75E-17,0,-1.105314189,0.436641714,-0.247460938,5,1.08,6.08,1.3,1.08,5,0.65,0.65,1,-0.466374563,0.24930783,0.186493437,0.156405579,-1.321858386,0.687987808,-0.130027096,1.312533538,1.312533538,1,1,1,1,,,,,,,,,
4021,17,182,40,18_galaxy_bar.png,0.65,44_walkers_french_fries.png,0,1,1380,100,785,2,-392,1022,630,2,2,-0.65,-1.071129496,0.65,0.491250751,0.436641714,-0.6751441,5,5,10,0.65,5,5,0,0.65,1,1.023996323,-0.881274191,-1.36513196,0.156405579,0.702665634,0.687987808,-0.130027096,-0.778660604,0.778660604,1,1,1,1,,,,,,,,,
4022,17,183,38,57_food_doctor_mild_korma_crisps.png,0,24_twix.png,0.5,0,1798,100,554,2,-30,944,914,3,1,0.5,0.823945766,0.5,0.122812688,0.436641714,-0.459236417,0,5,5,0.5,0,5,0,0.5,1,-0.87698695,-1.142177735,-1.36513196,-0.203377223,-1.879635412,0.687987808,0.761587278,-0.349515321,0.349515321,1,1,0,1,,,,,,,,,
4023,17,184,26,62_cadbury_wispa.png,0.8,110_bombay_mix.png,0.65,1,1098,100,1313,2,520,530,1050,2,2,-0.15,-0.24718373,0.15,-0.736876126,0.436641714,-0.820804307,5,0,5,1.45,0,5,0.65,0.8,1,-0.87698695,0.510211374,0.186493437,0.516188381,-1.879635412,0.687987808,-0.130027096,0.302500993,0.302500993,1,1,0,1,,,,,,,,,
4024,17,185,25,116_boots_caramels.png,0.95,117_yogurt_raisins.png,0.95,0,2061,100,2036,2,-330,1212,882,2,1,0,-1.75E-17,0,-1.105314189,0.436641714,-0.323390195,1.33,0.33,1.66,1.9,1.33,0.33,0.95,0.95,1,-2.146843777,1.292922005,0.902628236,0.875971183,-1.192743334,-1.72266882,-0.130027096,-0.705160583,0.705160583,1,1,0,1,,,,,,,,,
4025,17,186,13,107_graze_scream.png,0.8,54_milkyway_magic_stars.png,0.65,1,6637,100,678,2,-3661,4776,1115,3,2,-0.15,-0.24718373,0.15,-0.736876126,0.436641714,2.040230756,3.58,5,8.58,1.45,5,3.58,0.65,0.8,1,0.484117074,0.510211374,0.186493437,0.516188381,0.702665634,-0.045016991,0.761587278,-4.654008478,4.654008478,1,1,0,1,,,,,,,,,
4026,17,187,21,50_nakd_rhubarb_and_custard.png,0.8,53_eat_natural_almond_apricot.png,0.95,1,1462,100,1831,2,-391,878,487,1,2,0.15,0.24718373,0.15,-0.736876126,0.436641714,-0.632789004,5,4.58,9.58,1.75,4.58,5,0.95,0.8,0,0.864313728,1.032018461,0.902628236,0.516188381,0.485752346,0.687987808,-1.02164147,-0.77747512,0.77747512,1,1,1,1,,,,,,,,,
4027,17,188,46,34_hobnob_flapjack.png,0.2,11_lindt_orange.png,0.95,1,2256,100,2074,2,760,614,1374,3,2,0.75,1.23591865,0.75,0.736876126,0.436641714,-0.222667711,5,5,10,1.15,5,5,0.95,0.2,0,1.023996323,-0.011595713,0.902628236,-0.922942826,0.702665634,0.687987808,0.761587278,0.587017203,0.587017203,1,1,1,1,,,,,,,,,
4028,17,189,41,32_snickers.png,0.65,62_cadbury_wispa.png,0.8,0,1843,100,1262,2,165,623,788,2,1,0.15,0.24718373,0.15,-0.736876126,0.436641714,-0.435992767,5,5,10,1.45,5,5,0.65,0.8,1,1.023996323,0.510211374,0.186493437,0.516188381,0.702665634,0.687987808,-0.130027096,-0.118345901,0.118345901,1,1,0,1,,,,,,,,,
4029,17,190,14,20_crunch.png,0.95,58_walnut_whip.png,0.5,1,1827,100,782,2,4,958,962,3,2,-0.45,-0.74155119,0.45,-2.32E-15,0.436641714,-0.444257175,4.25,0,4.25,1.45,0,4.25,0.5,0.95,1,-1.162134441,0.510211374,-0.171573962,0.875971183,-1.879635412,0.300837386,0.761587278,-0.309208858,0.309208858,1,1,1,1,,,,,,,,,
4030,17,191,55,47_daim.png,0.65,35_mms_plain.png,0.95,1,3215,100,1786,2,-89,1398,1309,3,2,0.3,0.49436746,0.3,-0.368438063,0.436641714,0.272680298,2.08,5,7.08,1.6,5,2.08,0.95,0.65,0,-0.086177908,0.771114918,0.902628236,0.156405579,0.702665634,-0.819317835,0.761587278,-0.419458889,0.419458889,1,1,0,1,,,,,,,,,
4031,17,192,54,19_pistachios.png,0,103_nakd_berry.png,0.95,0,1767,100,836,2,-994,1462,468,2,1,0.95,1.565496956,0.95,1.228126877,0.436641714,-0.475248709,1.33,5,6.33,0.95,1.33,5,0,0.95,1,-0.371325399,-0.359467104,-1.36513196,0.875971183,-1.192743334,0.687987808,-0.130027096,-1.492322097,1.492322097,1,1,1,1,,,,,,,,,
4032,17,193,50,15_jacobs_mini_cheddars.png,0.5,116_boots_caramels.png,0.95,1,1489,100,1387,2,794,612,1406,2,2,0.45,0.74155119,0.45,-2.32E-15,0.436641714,-0.618842814,5,1.33,6.33,1.45,1.33,5,0.95,0.5,0,-0.371325399,0.510211374,0.902628236,-0.203377223,-1.192743334,0.687987808,-0.130027096,0.627323666,0.627323666,1,1,1,1,,,,,,,,,
4033,17,194,29,2_maynards_winegums.png,1.1,29_mms_peanut.png,0,1,1336,100,1343,2,149,406,555,1,2,-1.1,-1.812680686,1.1,1.59656494,0.436641714,-0.697871224,5,5,10,1.1,5,5,0,1.1,1,1.023996323,-0.098563561,-1.36513196,1.235753984,0.702665634,0.687987808,-1.02164147,-0.137313648,0.137313648,0,1,0,1,,,,,,,,,
4034,17,195,16,13_fruit_pastilles.png,0.5,60_caramel_rice_crisps.png,0,1,2781,100,943,2,1645,758,2403,2,2,-0.5,-0.823945766,0.5,0.122812688,0.436641714,0.048508206,5,3.75,8.75,0.5,3.75,5,0,0.5,1,0.548750505,-1.142177735,-1.36513196,-0.203377223,0.057090372,0.687987808,-0.130027096,1.636170726,1.636170726,0,1,0,1,,,,,,,,,
4035,17,196,15,39_milkyway.png,0.65,10_hula_hoops_bbq_beef.png,0,1,2930,100,1174,2,-591,1070,479,1,2,-0.65,-1.071129496,0.65,0.491250751,0.436641714,0.125470515,4.5,5,9.5,0.65,5,4.5,0,0.65,1,0.833897996,-0.881274191,-1.36513196,0.156405579,0.702665634,0.429887527,-1.02164147,-1.014571961,1.014571961,0,0,1,1,,,,,,,,,
4036,17,197,23,14_maltesers.png,0.95,55_bassetts_licorice_allsorts.png,0.95,0,2130,100,1623,2,331,1077,1408,3,1,0,-1.75E-17,0,-1.105314189,0.436641714,-0.287749932,5,5,10,1.9,5,5,0.95,0.95,1,1.023996323,1.292922005,0.902628236,0.875971183,0.702665634,0.687987808,0.761587278,0.078444478,0.078444478,0,1,0,1,,,,,,,,,
4037,17,198,39,58_walnut_whip.png,0.5,19_pistachios.png,0,1,1193,100,668,2,509,760,1269,2,2,-0.5,-0.823945766,0.5,0.122812688,0.436641714,-0.771734379,0,1.33,1.33,0.5,1.33,0,0,0.5,1,-2.272308673,-1.142177735,-1.36513196,-0.203377223,-1.192743334,-1.893015005,-0.130027096,0.289460667,0.289460667,0,1,1,1,,,,,,,,,
4038,17,199,42,103_nakd_berry.png,0.95,30_starburst_original.png,0.65,1,1105,100,1712,2,96,318,414,1,2,-0.3,-0.49436746,0.3,-0.368438063,0.436641714,-0.817188628,5,5,10,1.6,5,5,0.65,0.95,1,1.023996323,0.771114918,0.186493437,0.875971183,0.702665634,0.687987808,-1.02164147,-0.200144311,0.200144311,0,0,1,1,,,,,,,,,
4039,17,200,32,117_yogurt_raisins.png,0.95,48_mentos_mint.png,0.5,1,1302,100,1309,2,580,500,1080,1,2,-0.45,-0.74155119,0.45,-2.32E-15,0.436641714,-0.715433093,0.33,5,5.33,1.45,5,0.33,0.5,0.95,1,-0.751522054,0.510211374,-0.171573962,0.875971183,0.702665634,-1.72266882,-1.02164147,0.373630046,0.373630046,0,1,1,1,,,,,,,,,
4040,17,201,42,103_nakd_berry.png,0.95,30_starburst_original.png,0.65,0,1556,100,1721,1,-1086,1524,438,2,1,-0.3,-0.49436746,0.3,-0.368438063,0.436641714,-0.584235602,5,5,10,1.6,5,5,0.95,0.65,1,1.023996323,0.771114918,0.902628236,0.156405579,0.702665634,0.687987808,-0.130027096,-1.601386644,1.601386644,0,1,1,1,,,,,,,,,
4041,17,202,41,32_snickers.png,0.65,62_cadbury_wispa.png,0.8,1,1530,100,841,1,1063,430,1493,2,2,0.15,0.24718373,0.15,-0.736876126,0.436641714,-0.597665266,5,5,10,1.45,5,5,0.8,0.65,1,1.023996323,0.510211374,0.544560837,0.156405579,0.702665634,0.687987808,-0.130027096,0.946218918,0.946218918,0,1,0,1,,,,,,,,,
4042,17,203,13,107_graze_scream.png,0.8,54_milkyway_magic_stars.png,0.65,1,1185,6,1733,1,-282,634,352,1,2,-0.15,-0.24718373,0.15,-0.736876126,-2.778318164,-0.775866583,3.58,5,8.58,1.45,5,3.58,0.65,0.8,0,0.484117074,0.510211374,0.186493437,0.516188381,0.702665634,-0.045016991,-1.02164147,-0.648257341,0.648257341,0,1,0,1,,,,,,,,,
4043,17,204,37,109_kp_roast.png,0,52_discos_salt_vinegar.png,0,0,1743,10,2213,1,-631,1121,490,1,1,0,-1.75E-17,0,-1.105314189,-2.641511361,-0.487645322,5,0,5,0,5,0,0,0,1,-0.87698695,-2.011856213,-1.36513196,-1.402653228,0.702665634,-1.893015005,-1.02164147,-1.06199133,1.06199133,0,1,1,1,,,,,,,,,
4044,17,205,21,50_nakd_rhubarb_and_custard.png,0.8,53_eat_natural_almond_apricot.png,0.95,0,1162,100,1573,1,-757,1113,356,2,1,0.15,0.24718373,0.15,-0.736876126,0.436641714,-0.787746671,5,4.58,9.58,1.75,5,4.58,0.8,0.95,0,0.864313728,1.032018461,0.544560837,0.875971183,0.702665634,0.471183572,-0.130027096,-1.21136234,1.21136234,0,1,0,1,,,,,,,,,
4045,17,206,45,20_crunch.png,0.95,35_mms_plain.png,0.95,0,1457,100,1290,1,-115,739,624,2,1,0,-1.75E-17,0,-1.105314189,0.436641714,-0.635371632,4.25,5,9.25,1.9,4.25,5,0.95,0.95,1,0.738848832,1.292922005,0.902628236,0.875971183,0.315320477,0.687987808,-0.130027096,-0.450281479,0.450281479,0,1,1,1,,,,,,,,,
4046,17,207,48,51_smarties.png,0.65,26_yorkie.png,0.65,1,1520,100,991,1,333,356,689,1,2,0,-1.75E-17,0,-1.105314189,0.436641714,-0.602830522,5,5,10,1.3,5,5,0.65,0.65,1,1.023996323,0.24930783,0.186493437,0.156405579,0.702665634,0.687987808,-1.02164147,0.080815446,0.080815446,0,0,0,1,,,,,,,,,
4047,17,208,31,45_gb_ginger.png,2,109_kp_roast.png,0,0,1777,100,1933,1,-81,545,464,2,1,-2,-3.295783066,2,3.807193319,0.436641714,-0.470083453,5,5,10,2,5,5,2,0,1,1.023996323,1.4668577,3.409100032,-1.402653228,0.702665634,0.687987808,-0.130027096,-0.409975016,0.409975016,0,1,0,1,,,,,,,,,
4048,17,209,28,55_bassetts_licorice_allsorts.png,0.95,44_walkers_french_fries.png,0,0,1637,100,727,1,-469,1035,566,2,1,-0.95,-1.565496956,0.95,1.228126877,0.436641714,-0.542397031,5,5,10,0.95,5,5,0.95,0,1,1.023996323,-0.359467104,0.902628236,-1.402653228,0.702665634,0.687987808,-0.130027096,-0.869942888,0.869942888,0,1,1,1,,,,,,,,,
4049,17,210,18,110_bombay_mix.png,0.65,43_mccoys_steak_crisps.png,0,0,1826,6,573,1,418,804,1222,2,1,-0.65,-1.071129496,0.65,0.491250751,-2.778318164,-0.444773701,0,5,5,0.65,0,5,0.65,0,1,-0.87698695,-0.881274191,0.186493437,-1.402653228,-1.879635412,0.687987808,-0.130027096,0.181581604,0.181581604,0,0,1,1,,,,,,,,,
4050,17,211,39,58_walnut_whip.png,0.5,19_pistachios.png,0,0,1382,100,1620,1,-181,711,530,2,1,-0.5,-0.823945766,0.5,0.122812688,0.436641714,-0.674111049,0,1.33,1.33,0.5,0,1.33,0.5,0,1,-2.272308673,-1.142177735,-0.171573962,-1.402653228,-1.879635412,-1.206468257,-0.130027096,-0.528523436,0.528523436,0,0,0,1,,,,,,,,,
4051,17,212,30,32_snickers.png,0.65,5_caramello.png,0.65,1,884,0,781,1,-496,496,0,1,2,0,-1.75E-17,0,-1.105314189,-2.983528369,-0.931340776,5,1.08,6.08,1.3,1.08,5,0.65,0.65,1,-0.466374563,0.24930783,0.186493437,0.156405579,-1.321858386,0.687987808,-1.02164147,-0.901950962,0.901950962,0,1,0,1,,,,,,,,,
4052,17,213,43,112_lindt_extra_creamy.png,1.1,115_shapers_blueberry.png,0.95,1,1403,12,1654,1,619,476,1095,1,2,-0.15,-0.24718373,0.15,-0.736876126,-2.573107959,-0.663264012,5,0,5,2.05,0,5,0.95,1.1,0,-0.87698695,1.553825548,0.902628236,1.235753984,-1.879635412,0.687987808,-1.02164147,0.41986393,0.41986393,0,1,1,1,,,,,,,,,
4053,17,214,17,33_walkers_smoky_bacon.png,0,29_mms_peanut.png,0,1,1034,18,1877,1,9,584,593,1,2,0,-1.75E-17,0,-1.105314189,-2.367897754,-0.853861943,5,5,10,0,5,5,0,0,1,1.023996323,-2.011856213,-1.36513196,-1.402653228,0.702665634,0.687987808,-1.02164147,-0.303281437,0.303281437,0,1,1,1,,,,,,,,,
4054,17,215,26,62_cadbury_wispa.png,0.8,110_bombay_mix.png,0.65,0,1358,100,1603,1,288,618,906,3,1,-0.15,-0.24718373,0.15,-0.736876126,0.436641714,-0.686507662,5,0,5,1.45,5,0,0.8,0.65,1,-0.87698695,0.510211374,0.544560837,0.156405579,0.702665634,-1.893015005,0.761587278,0.027468657,0.027468657,0,0,0,1,,,,,,,,,
